Logon_Count_Daily,After_Hours_Activity_Pct,Remote_Access_Count,USB_Connect_Count,File_Copy_To_USB_Count,Sensitive_File_Access_Count,Email_Sent_Count,Email_External_Recipient_Pct,Email_Attachment_Total_MB,Web_Tech_Count,Web_Social_Count,Web_CloudStorage_Count,Web_Sus_Count,Print_Jobs_Count,Fail_Logon_Count,Label,Is_Anomaly
1,0.023280247755142668,1,0,0,7,24,0.24408768937483144,3.7526614119322703,45,11,1,0,3,2,Benign,0
1,0.00686355037009268,0,0,0,0,17,0.13766802974361034,11.109261855926068,41,12,4,0,0,0,Benign,0
3,0.10794079510911282,0,0,0,1,32,0.08163116939406118,6.070085378234103,42,9,3,0,1,1,Benign,0
2,0.00832788840953785,1,0,1,9,30,0.20747012403272566,4.48219786168716,34,13,3,1,0,0,Benign,0
2,0.034761808599127184,1,0,1,2,26,0.31480544837628155,4.279283941708337,49,9,3,0,0,0,Benign,0
1,0.07963995674949628,1,0,0,8,17,0.21179942218516556,0.7563375063867891,43,14,1,0,1,0,Benign,0
4,0.012404664869972135,0,0,1,4,25,0.13943207864117296,22.848104160657236,44,14,2,0,1,0,Benign,0
2,0.03900502617935076,0,0,0,4,21,0.10169952501611122,1.3142390637346084,45,8,0,1,0,1,Benign,0
2,0.004099998908503562,1,0,0,4,19,0.059620154307534916,16.79931467720256,47,12,0,0,2,0,Benign,0
7,0.08018275524582193,5,0,0,7,2,0.1384920370894206,0.8668747981860647,126,3,1,20,0,16,Attack_InsiderSabotage,1
1,0.0019325624734787778,0,1,0,5,29,0.1450566186831322,3.0868330769677277,36,10,1,0,2,0,Benign,0
1,0.010789004350029,0,1,0,3,26,0.11511256163905888,4.242516990316507,36,14,6,0,1,0,Benign,0
2,0.04592475395679747,0,0,0,8,25,0.03594879628832178,5.298187072089123,40,6,3,0,2,0,Benign,0
5,0.0039303058867000504,0,0,0,7,28,0.18634515491775117,1.7541143115150097,49,9,1,0,1,0,Benign,0
1,0.011961471323175946,0,0,1,4,27,0.1621599441837255,2.7412594311589555,39,4,3,0,0,0,Benign,0
2,0.022189527331835338,2,0,1,6,21,0.19155750325179569,1.650407746914238,31,10,1,0,0,0,Benign,0
3,0.026647595303232414,1,1,1,8,23,0.1932687881812246,5.214702688173762,40,5,3,0,1,0,Benign,0
1,0.00985956240923419,0,1,0,4,28,0.08220561425706725,7.651537980661951,45,15,3,0,2,0,Benign,0
2,0.00870829937835442,0,0,0,4,24,0.23563235463379395,1.7364379988008123,56,13,2,0,0,0,Benign,0
6,0.5836894211242121,3,1,0,8,4,0.050663217899047895,0.5673355866769587,113,11,2,12,0,22,Attack_InsiderSabotage,1
1,0.0020466674969364805,0,0,0,3,22,0.07868489742076853,1.5238956262372663,38,3,2,0,2,1,Benign,0
1,0.6218063382516948,11,8,253,612,11,0.9012057640294904,200.98611820496808,28,7,168,2,47,1,Attack_DataExfiltration,1
2,0.08750735667649781,0,0,0,4,28,0.15975456347312236,4.290916698088851,38,15,5,0,0,0,Benign,0
3,0.043361261687127964,0,1,2,7,21,0.16461419944505595,9.10743046528506,43,9,2,0,1,0,Benign,0
2,0.05043910256667907,0,0,2,8,20,0.14010028573312647,2.8147467783874243,41,10,1,0,0,0,Benign,0
1,0.05747622838330304,1,1,0,6,25,0.12233510265689843,0.5060656771754152,46,8,5,0,1,0,Benign,0
1,0.11021130830067342,0,0,0,4,25,0.45425780654755965,1.4655198573585984,35,16,3,0,1,0,Benign,0
2,0.040094470099430714,0,0,0,8,23,0.38971073498412473,2.128375283086138,39,7,2,0,1,1,Benign,0
3,0.04274307125599871,0,0,1,3,30,0.1286699081485567,2.6786294069923398,38,14,1,0,2,0,Benign,0
1,0.007125301824505894,0,0,1,4,28,0.14117538357176537,6.226802022845585,40,7,3,0,2,0,Benign,0
1,0.08070252343594783,0,0,1,8,23,0.18541084326639323,0.14895796522405655,43,10,4,0,1,0,Benign,0
2,0.717625096939505,6,2,244,618,17,0.6046190796687378,129.4654153355799,19,6,187,1,37,1,Attack_DataExfiltration,1
1,0.01671383441624551,1,0,0,3,20,0.11827798031923278,6.543720207076538,56,11,0,0,1,0,Benign,0
1,0.08252571565935482,0,0,0,4,27,0.09925870017731224,2.4786225361009326,40,11,2,0,1,0,Benign,0
2,0.03406360385834334,0,0,0,3,21,0.2592225439666979,6.145488461285041,36,12,0,0,2,1,Benign,0
3,0.029103806063312584,0,0,0,7,22,0.03356783902681283,15.299277901408967,40,7,2,0,1,0,Benign,0
1,0.09849045226246177,0,0,0,2,23,0.11718636770061272,5.574338764417328,45,10,1,0,2,0,Benign,0
2,0.05034469277873174,2,0,0,5,29,0.2909178022510593,1.9941506620773826,46,9,4,0,1,2,Benign,0
2,0.025060146291073095,0,0,2,6,30,0.32581078123256124,2.568522665215099,39,5,2,0,1,0,Benign,0
3,0.0705534906145331,1,1,2,5,36,0.01755204234628918,0.7570548443009633,36,12,1,0,1,0,Benign,0
1,0.03777059171358453,0,0,1,1,23,0.15135781278121543,8.161124666066108,39,5,1,0,1,0,Benign,0
1,0.010325352435949087,0,1,2,6,31,0.03153502199381321,1.4051971438439392,39,9,2,0,0,0,Benign,0
1,0.06181669717066503,1,0,0,3,21,0.1049558282874233,4.199111871538789,41,10,1,0,0,1,Benign,0
3,0.009631442926518885,0,0,0,5,23,0.20646756917891818,1.7468938810654697,25,10,2,0,0,0,Benign,0
3,0.016403265897391637,0,0,1,4,20,0.11934046530122293,7.33017988800301,32,6,2,1,2,0,Benign,0
1,0.0940817151241003,0,1,1,7,26,0.18472734400317803,2.8083240754514196,40,12,1,0,0,0,Benign,0
1,0.10110730941300654,0,0,0,6,24,0.226398134721678,4.929999087809821,36,14,2,0,0,1,Benign,0
1,0.018978348548920873,1,0,0,4,15,0.2305763841896797,2.0950805122954526,30,12,5,0,1,0,Benign,0
1,0.09298147881088295,0,0,0,8,31,0.15855929207686434,1.1488166299266145,51,14,1,0,4,0,Benign,0
1,0.046525088387899,0,1,0,1,29,0.29607191654796655,4.600956215335855,48,15,0,0,0,0,Benign,0
4,0.04199216285243394,0,0,1,6,27,0.15746605691878163,3.9170538914079165,37,6,0,0,1,0,Benign,0
1,0.019108278563807563,0,0,1,8,24,0.11160361043611107,3.4923486105727624,46,9,1,0,2,0,Benign,0
3,0.05846574005335718,0,0,0,5,29,0.023964849603651483,1.4268245260033254,43,8,1,0,1,0,Benign,0
2,0.07290541259201162,0,0,1,6,30,0.18015510866022147,2.2084685033080866,49,15,3,0,2,0,Benign,0
1,0.020998967444416174,0,0,0,7,35,0.12869576110351916,3.9409953273234875,47,15,4,0,2,1,Benign,0
3,0.37609037741015167,0,0,2,5,27,0.05466072304715209,8.216235438505388,51,5,3,0,2,0,Benign,0
2,0.06493406223345125,0,0,0,10,20,0.27986175454427475,1.5681731373396859,38,7,1,0,1,0,Benign,0
1,0.04056264509552332,0,0,1,2,22,0.05129474439197573,1.2025968971474832,38,11,2,0,1,0,Benign,0
3,0.017395719241671125,1,0,0,5,26,0.10320297189137292,24.98284595922643,36,12,2,0,1,2,Benign,0
4,0.04210169124178524,0,1,0,6,14,0.22067123690734697,2.2692311651735806,38,14,3,0,1,0,Benign,0
1,0.0029374188669370523,0,0,0,9,22,0.1929185222431398,0.6120439179178536,31,11,1,0,2,0,Benign,0
3,0.03443427739844921,0,1,0,5,30,0.16706233294908157,4.694188377602295,38,17,2,0,4,0,Benign,0
1,0.03731099713896243,1,1,1,4,25,0.2680051971493919,2.233992115844345,40,9,1,0,1,0,Benign,0
1,0.04943610306594334,1,0,0,8,24,0.3487230995963159,2.896305651541686,30,13,1,0,0,0,Benign,0
3,0.03858505813977225,0,0,1,10,24,0.2331246004980488,10.111237867249258,46,14,3,0,2,0,Benign,0
1,0.04160958448309928,0,0,3,4,24,0.3413123392347805,2.4461323629165483,35,8,0,0,1,0,Benign,0
2,0.006332819752439924,0,0,0,8,32,0.14928427705820035,37.592284178525375,40,9,1,0,0,0,Benign,0
2,0.0499361107153568,1,0,1,9,30,0.10598626084394461,7.39676928580221,45,11,1,0,0,1,Benign,0
3,0.03712280928730723,0,0,1,7,29,0.21480134509888724,9.478993869818092,35,14,1,0,2,0,Benign,0
7,0.6898189781674948,2,1,0,14,4,0.1901746877162337,0.8842545874941502,99,10,2,12,0,20,Attack_InsiderSabotage,1
5,0.00583595855897751,0,0,1,5,20,0.3009221007241302,14.115861920810348,35,14,2,0,3,1,Benign,0
1,0.06674920612120523,0,1,1,5,31,0.11219926812234214,2.0129369075480077,39,7,0,0,1,2,Benign,0
2,0.01806234672018775,0,1,0,4,26,0.27679263154063777,10.330255464180878,40,9,3,0,2,0,Benign,0
2,0.10936427023100752,0,0,0,5,26,0.28336052583186605,1.7469742431349524,42,13,1,0,2,0,Benign,0
1,0.05755306970068,0,0,0,5,36,0.12864143975286763,9.87652513965731,35,11,1,0,3,0,Benign,0
1,0.014371839019373021,2,0,0,3,23,0.06405457195335826,1.2924248160278113,41,17,2,0,1,0,Benign,0
1,0.04490278573107839,0,0,0,1,27,0.19533433752944557,7.8318870641553255,38,9,2,0,1,0,Benign,0
1,0.09766878551508007,0,1,0,4,22,0.06231184951711571,1.0199371136451891,47,11,1,0,3,0,Benign,0
1,0.07945650610230888,0,0,2,5,22,0.12389015933567069,1.0951879366954629,42,6,1,0,0,0,Benign,0
5,0.036974401629577824,0,0,0,7,22,0.3022641540412954,2.164036127026274,40,13,3,0,2,1,Benign,0
1,0.16810198895192943,0,0,1,3,22,0.05369210034245837,0.6466518652068841,33,8,2,1,0,0,Benign,0
1,0.736670825793495,2,6,240,583,12,0.7175417604719895,367.87938863273877,23,4,158,1,54,1,Attack_DataExfiltration,1
1,0.04635704835241918,0,0,0,7,22,0.1918100773761501,1.6238602904585182,35,13,0,0,0,0,Benign,0
1,0.00024060151914721432,1,0,0,11,29,0.05684802829794706,2.4512321704806244,34,10,1,0,2,0,Benign,0
1,0.05436777644492795,0,0,1,3,31,0.25730679673303625,1.8376489405402843,48,10,3,1,2,0,Benign,0
1,0.005807449628822008,1,0,0,6,33,0.22603418186310242,2.5430117734558206,33,10,0,0,2,1,Benign,0
1,0.9002280455608818,7,5,241,636,17,0.9758950578091471,212.64157288689293,25,2,163,1,40,1,Attack_DataExfiltration,1
1,0.04969310214657833,0,0,0,2,27,0.07005327595986056,4.871849399677431,52,14,2,0,0,1,Benign,0
2,0.07394437326919358,0,0,1,4,27,0.28356710381076494,0.31215079661176126,42,5,2,0,0,0,Benign,0
1,0.001424102343599215,2,0,0,5,29,0.05521906052865286,1.523625380431474,46,11,1,0,0,2,Benign,0
2,0.05924574608176146,1,1,0,4,26,0.01599173391687657,3.039515500783937,43,6,0,0,0,0,Benign,0
5,0.029167625798857937,0,1,0,4,28,0.29879163265287445,8.299334987245436,31,10,1,0,0,0,Benign,0
4,0.004051693545980977,0,0,0,8,26,0.3555779686470162,1.7669596636566238,33,3,4,0,0,2,Benign,0
4,0.09785154275218724,0,0,1,2,28,0.03947725148715387,0.5419319250170728,34,8,0,0,1,1,Benign,0
3,0.02224076963845845,1,0,0,8,24,0.5592790521899293,1.1166722745071087,33,15,2,0,2,0,Benign,0
3,0.7244875281506044,4,1,0,12,3,0.28296029660532906,7.478216176490076,114,5,1,16,0,14,Attack_InsiderSabotage,1
1,0.04206505884733749,1,0,0,6,19,0.2263845387658921,1.613827016186745,48,12,2,0,0,0,Benign,0
2,0.052770960340062914,2,0,0,6,25,0.18567430316083808,2.650253778424126,36,9,3,0,0,0,Benign,0
2,0.008170771245382383,0,0,0,6,30,0.1894966131081519,5.210846755175913,39,11,6,0,1,0,Benign,0
1,0.06795036127717799,0,1,0,8,25,0.007092965173340815,3.762541614414424,50,15,2,0,0,0,Benign,0
2,0.00646350794052664,0,1,0,3,25,0.20844442584177522,2.46832096240215,39,13,0,0,0,0,Benign,0
1,0.015552786424035491,0,1,0,6,29,0.028909402505025817,6.969301088308272,48,9,0,0,0,0,Benign,0
7,0.8161820875833922,3,1,0,9,2,0.003950531559758939,3.5546469129392038,91,8,0,14,0,17,Attack_InsiderSabotage,1
4,0.03486177667084447,0,0,0,4,29,0.08530941263298716,0.5615834487112622,30,14,0,0,0,2,Benign,0
1,0.0007754861847025208,0,0,1,4,23,0.12977035256857003,5.029526605026122,37,12,1,0,0,1,Benign,0
2,0.015142394149995412,0,0,0,9,23,0.06290639512930908,4.8749529287333075,33,10,1,0,1,0,Benign,0
1,0.0024034435418985585,0,0,1,5,23,0.20536029496022362,1.732871765543867,40,12,5,0,0,0,Benign,0
1,0.05227340862085922,0,1,0,5,28,0.039524929194750834,3.1773544500939437,45,14,0,1,0,0,Benign,0
2,0.03393919633278112,1,0,1,2,22,0.08079606997611644,19.12352465024288,61,12,2,0,3,0,Benign,0
1,0.013295441878471322,2,1,0,5,19,0.21572904100845167,5.431625260127405,41,10,1,0,0,1,Benign,0
1,0.08042920093571794,0,1,0,5,19,0.2765133884428173,7.7035765314921685,58,6,6,0,2,0,Benign,0
1,0.6986627812238563,3,2,0,12,9,0.05212892133044101,1.0228073542872245,103,5,0,12,0,17,Attack_InsiderSabotage,1
6,0.6830819633752456,0,1,0,3,6,0.029029102206503656,0.5460636985406561,93,6,0,13,0,24,Attack_InsiderSabotage,1
1,0.015620756728078064,0,0,1,3,23,0.18332729756937877,6.298733176173957,32,13,1,0,0,1,Benign,0
8,0.25491193839920534,0,5,0,8,5,0.055123174906183216,3.2881357136832254,99,5,0,19,0,17,Attack_InsiderSabotage,1
2,0.03290178683870735,0,0,1,8,36,0.1356678710089729,3.6584437585428904,41,10,2,0,2,0,Benign,0
5,0.4585682620768552,0,2,0,12,5,0.010029972563111106,0.7356614988559138,95,2,3,8,0,13,Attack_InsiderSabotage,1
1,0.0005807295637767149,1,0,0,6,30,0.1469153051836526,2.9268300753568064,32,14,1,0,1,1,Benign,0
4,0.09838083776767809,0,0,0,3,27,0.24220204075369303,35.06670653411085,42,17,3,0,1,0,Benign,0
2,0.03064544961287446,1,0,1,6,23,0.10593968917274404,3.0137213279556527,36,9,3,0,1,0,Benign,0
5,0.061167517642317946,1,0,1,5,20,0.2969554764693081,4.977417989326563,48,11,4,0,1,1,Benign,0
2,0.03660964806487194,1,0,1,2,19,0.40002622855991327,1.6209102166489813,50,6,4,0,2,0,Benign,0
1,0.05127178686757443,2,0,0,1,26,0.19940651896444028,24.03598374818694,31,5,1,0,1,1,Benign,0
2,0.04848099250021846,0,0,0,6,30,0.21520981010130893,1.0463166592170083,42,13,2,0,1,0,Benign,0
2,0.024195665825721187,0,0,2,4,22,0.07057878414276643,1.3970962016747603,59,14,1,0,1,1,Benign,0
1,0.07024433913726959,0,0,0,6,19,0.12868654880362052,7.605432703410989,42,8,1,0,0,0,Benign,0
2,0.1442038069842462,0,1,1,4,32,0.07651178115411539,14.227047878502622,36,13,2,0,0,0,Benign,0
1,0.8456207852077597,2,7,250,613,16,0.8698215397624723,161.48240572978278,18,8,161,2,50,0,Attack_DataExfiltration,1
3,0.030580003922113318,0,0,1,7,27,0.26005235034771434,5.2851342322453165,38,10,1,1,0,0,Benign,0
1,0.0030287184651165686,0,1,0,7,32,0.04894208165224157,25.017440815614734,41,11,1,0,3,0,Benign,0
1,0.004795993194339863,1,0,1,5,23,0.14960548537620766,1.3335578373946035,45,12,5,0,0,1,Benign,0
1,0.034854829240405144,0,1,0,6,27,0.09611566713927738,2.388695224596249,39,10,2,0,0,2,Benign,0
2,0.016523214507871833,1,0,0,8,18,0.13611097142085876,4.7212421675539264,49,13,1,0,0,1,Benign,0
1,0.06570729088562947,0,0,1,6,22,0.12791158967965924,0.43048018842272906,43,9,3,0,1,0,Benign,0
2,0.002317828324741047,0,1,1,6,24,0.13468474161897684,1.184994062029664,35,9,0,0,1,0,Benign,0
1,0.03235440808370569,0,0,0,9,17,0.17269157569084448,0.9662755882082813,32,10,3,0,0,0,Benign,0
1,0.0657549731593091,0,0,0,7,31,0.13279829894607323,1.2902972230331688,42,6,0,0,1,1,Benign,0
3,0.022086782568686052,0,0,0,3,29,0.02442017620363747,25.590786495870653,47,9,2,0,0,0,Benign,0
1,0.03571752708655806,0,1,0,4,30,0.08100883808124947,7.399507407397076,28,11,0,0,0,0,Benign,0
1,0.08853228475860112,0,0,0,4,25,0.03772786093313441,0.5300536629880632,42,10,2,0,0,0,Benign,0
4,0.026305578307684343,0,0,1,3,14,0.08481018022355538,3.47724196841752,37,9,2,0,3,1,Benign,0
2,0.0032990036903570844,0,0,1,8,23,0.14123132326706056,0.6031915131147778,36,9,0,0,1,0,Benign,0
1,0.09427111028400476,0,0,0,5,31,0.13260419247934235,5.6893257751913096,46,9,1,1,1,0,Benign,0
1,0.08648917277686098,0,0,0,3,28,0.23442982677919913,13.840121316437436,49,14,2,0,1,0,Benign,0
1,0.02368791035805385,0,0,1,9,21,0.4291078122837073,2.2276957198118117,43,10,2,0,2,0,Benign,0
1,0.07812787953854752,0,0,0,5,28,0.14344992223078326,0.9370022153470828,34,12,2,1,0,0,Benign,0
2,0.0772362858692143,0,0,1,7,30,0.1005507195954891,4.903193919135207,44,12,2,0,1,1,Benign,0
4,0.008647214030093055,0,0,0,4,23,0.18621579759801124,2.602326609107672,45,9,3,1,3,1,Benign,0
1,0.0036161876295152367,0,0,0,6,27,0.07260157135377386,4.708868096290507,46,11,0,0,1,0,Benign,0
2,0.028270031118009683,1,0,1,5,20,0.3869558454727428,0.2980789036686254,35,3,1,1,3,0,Benign,0
2,0.009304793991521142,0,0,0,6,27,0.12982990582955484,0.287244978921204,38,9,5,0,1,0,Benign,0
1,0.11861661687104429,0,0,0,8,20,0.3298207945541685,6.8944027585187,42,14,6,0,0,0,Benign,0
3,0.0033942791261560067,1,0,1,3,30,0.15600323395048704,1.3903291868795906,40,14,1,0,1,1,Benign,0
2,0.030637570576769364,0,0,0,2,23,0.33371247020066314,3.5539773434037683,45,10,3,0,0,0,Benign,0
2,0.6972547090355719,8,9,256,579,12,0.9414836966920829,86.54138030134192,20,7,198,0,36,1,Attack_DataExfiltration,1
7,0.15278910978406218,0,0,1,9,25,0.06952879449718202,0.9663047949100081,48,6,2,0,0,1,Benign,0
1,0.08815167874486271,0,0,0,4,22,0.030254979977199586,0.6619725500332785,35,15,2,0,2,0,Benign,0
1,0.03545654442806823,0,0,0,7,23,0.2822417013198229,1.9238477098239726,52,11,1,0,1,0,Benign,0
2,0.8340540218287177,9,4,251,618,16,0.6265992921683327,103.98252699816051,19,2,181,0,62,0,Attack_DataExfiltration,1
1,0.020134499150223695,0,1,0,6,20,0.20376360695261198,3.130197515825091,43,10,1,0,1,0,Benign,0
5,0.01752998371376652,0,0,1,5,29,0.045089099569883224,1.5234772504920646,34,9,4,0,1,0,Benign,0
4,0.03745478936631069,0,1,0,9,21,0.1121939298784406,7.230906446177656,39,12,2,0,0,0,Benign,0
3,0.19497923529063185,3,1,0,13,7,0.23570892735748272,3.819018373955749,98,4,0,12,0,14,Attack_InsiderSabotage,1
3,0.8734935372218395,6,5,251,585,20,0.9670389970878239,183.03111771551627,16,9,181,1,48,2,Attack_DataExfiltration,1
2,0.0185334938613726,1,0,0,3,24,0.14179474952856763,1.6850723094931315,38,8,3,1,1,0,Benign,0
3,0.1091539837279288,0,0,1,7,28,0.2863404504607782,18.64275084096762,47,11,1,0,1,0,Benign,0
1,0.03618357163173877,1,0,1,3,25,0.03747722998159279,1.3731853862569272,40,6,1,0,3,0,Benign,0
1,0.05112345789522868,1,0,0,2,23,0.054288465377919884,5.522009638371686,43,11,2,0,0,2,Benign,0
5,0.6310279210050742,3,0,0,13,3,0.19640564768776958,14.039211867087616,109,4,1,18,0,23,Attack_InsiderSabotage,1
2,0.11982253768293914,0,0,0,5,17,0.05609468555672812,1.0672545422850084,43,9,2,0,3,0,Benign,0
1,0.0786166719417288,2,0,1,6,18,0.1870430647532713,0.5651901119189603,49,12,0,1,0,0,Benign,0
2,0.017150901440939142,0,0,0,5,26,0.27733556295525047,6.604840624519662,51,10,0,0,3,0,Benign,0
2,0.01934529347604013,0,0,0,5,24,0.21539160376359506,7.388835528522605,47,14,2,0,1,0,Benign,0
1,0.1267888657838074,0,1,1,3,16,0.2637740144194411,1.3268077237081084,39,7,3,0,0,0,Benign,0
1,0.011791887946235877,0,0,0,5,26,0.04189650715218724,1.912714406491816,35,7,1,0,1,1,Benign,0
2,0.0013814677904841947,0,1,0,6,28,0.3706729374694066,1.8526218174240612,39,16,2,0,4,0,Benign,0
1,0.03766791822138258,2,0,0,9,21,0.406823177578424,5.519331815519654,39,10,2,0,1,0,Benign,0
2,0.0020125608767528427,0,0,0,4,24,0.2668624130385453,7.631300134662874,34,6,1,0,0,0,Benign,0
4,0.18978651729781215,2,2,0,7,0,0.036383888890739124,0.9824574437265232,100,2,0,13,0,20,Attack_InsiderSabotage,1
3,0.0626631137508658,0,0,0,4,17,0.2388313137605609,0.7067210457630957,43,6,1,0,1,0,Benign,0
1,0.0007697980372275309,0,0,0,7,24,0.022626936603029408,2.0231046614200627,34,10,1,0,0,0,Benign,0
2,0.05665561809972043,0,0,1,5,29,0.08490784957771508,11.010360964983976,41,21,4,0,0,0,Benign,0
1,0.08904425472271167,1,1,0,2,23,0.16709389530876453,1.2775781386814227,52,11,1,1,0,0,Benign,0
1,0.029276123476372522,1,1,0,3,19,0.15813200357581683,2.9091890405496317,44,7,3,0,3,0,Benign,0
1,0.09951002331735222,0,1,2,4,21,0.03811230824959736,10.168808404785688,37,12,1,0,2,0,Benign,0
2,0.13742450910361612,0,0,0,7,26,0.3016845624071352,4.322097164764305,34,16,0,0,1,0,Benign,0
2,0.028480383655288377,1,0,1,9,18,0.058462087419683915,3.036033756963123,31,9,2,0,4,0,Benign,0
2,0.012723364501165,0,0,0,5,33,0.2674318930262653,7.304702380316294,31,13,1,0,1,1,Benign,0
1,0.023610070085018836,1,1,0,7,25,0.09616103658708973,2.050108666517536,36,7,3,0,0,1,Benign,0
2,0.014559783713607792,0,0,2,6,33,0.20954640938208727,14.420884264660353,33,7,1,0,5,0,Benign,0
5,0.5435461178513505,0,3,224,578,6,0.6976439506160756,144.81633652087217,19,3,174,1,58,1,Attack_DataExfiltration,1
2,0.7325870593898149,3,4,249,619,13,0.8321728190733472,48.838765769858625,29,2,171,2,51,0,Attack_DataExfiltration,1
1,0.11315677515192392,0,0,1,2,22,0.39701427099332076,1.3045913079644385,41,12,5,0,1,0,Benign,0
1,0.7321281974434071,4,1,263,579,17,0.9855610990802592,117.60520494784106,21,7,172,1,44,2,Attack_DataExfiltration,1
2,0.0034223031253780996,0,1,0,4,29,0.3032380842845572,2.965857164060002,44,14,2,1,0,0,Benign,0
1,0.0019426470719406791,0,0,0,2,27,0.07957619667050492,1.0133497558447744,47,12,1,0,1,1,Benign,0
1,0.0014894849112198252,0,1,1,9,12,0.163140304849709,4.127898135894731,38,10,1,1,0,2,Benign,0
2,0.013803956023319783,1,0,0,4,24,0.18887041673420416,14.942164702987487,50,8,2,0,1,0,Benign,0
6,0.5708851453167293,4,1,0,14,10,0.09795402897741527,0.9014842416637265,116,5,0,20,0,26,Attack_InsiderSabotage,1
2,0.4499131427135236,3,7,233,599,15,0.7172342428642854,81.33777845386642,20,5,197,2,50,1,Attack_DataExfiltration,1
1,0.0030713078775777007,0,0,0,6,21,0.0885267544633468,0.9778123413836254,35,12,0,0,0,1,Benign,0
1,0.1962389175845717,0,0,1,5,25,0.1590672194122395,0.4630798131492871,52,7,2,0,2,0,Benign,0
4,0.022884181661585786,0,0,0,6,27,0.10147700942048506,3.1978456186164004,39,9,5,0,0,1,Benign,0
1,0.18464391128286128,0,0,0,5,16,0.43696362802269,3.932809061766871,40,12,2,0,0,0,Benign,0
1,0.009793025726000057,0,0,0,4,25,0.09123789710861543,4.097709762093802,38,6,0,0,2,2,Benign,0
3,0.028164275497570335,0,0,1,6,26,0.14780450294833605,3.864976079689407,45,12,1,0,0,0,Benign,0
1,0.12334614677503448,0,0,0,4,25,0.42063014648679575,4.857650380335174,33,11,4,0,1,1,Benign,0
1,0.05157627697080982,0,0,0,4,23,0.0449313993486402,1.0486233158393878,40,13,2,0,2,0,Benign,0
1,0.5337608750732571,5,10,231,625,24,0.8775161294737233,130.06154987023777,15,7,146,1,41,1,Attack_DataExfiltration,1
1,0.035227335104241975,0,1,2,1,31,0.23356143536984666,0.2931850663158899,42,7,3,1,2,0,Benign,0
4,0.031089848639471854,0,0,1,6,32,0.1497271745531577,0.5363016307323156,38,10,1,1,2,0,Benign,0
1,0.10343604362357435,0,0,0,6,30,0.20700061618384358,0.7649490284604542,37,11,0,0,0,1,Benign,0
1,0.7762053197654263,4,8,258,584,14,0.7032279612160816,424.9678547224628,17,7,165,2,43,1,Attack_DataExfiltration,1
1,0.733183570374868,4,4,256,594,19,0.6925862934696936,140.70898835409304,18,2,159,2,48,3,Attack_DataExfiltration,1
9,0.5311447448866898,3,0,0,12,7,0.012869856974594855,0.6061674059780714,105,2,2,17,0,21,Attack_InsiderSabotage,1
1,0.026950351629439328,0,0,0,5,29,0.2377705665180405,1.656557999185923,39,9,2,0,0,0,Benign,0
3,0.070758294638635,0,0,0,4,20,0.14528262635696443,1.2504721961284426,43,10,1,0,1,0,Benign,0
1,0.0248234639655302,0,0,1,5,29,0.08846918937150804,1.5798481353456497,38,11,3,0,1,0,Benign,0
3,0.24359573752307337,4,0,0,12,3,0.04221018129160568,1.2791206147506886,125,5,1,10,0,18,Attack_InsiderSabotage,1
1,0.03412843429590917,2,1,0,5,15,0.14060277153446196,1.426761335742491,37,10,4,1,3,1,Benign,0
5,0.5431041046180615,4,1,0,9,6,0.09381403090835976,2.67816241240772,99,2,1,14,0,25,Attack_InsiderSabotage,1
2,0.031304270875180194,0,0,0,4,21,0.17807838494084327,8.309582846066224,44,10,2,0,1,1,Benign,0
1,0.004462260665658988,0,0,0,2,24,0.12992856006888237,2.7626830439035976,46,9,1,0,2,0,Benign,0
1,0.2769748788986797,0,1,2,5,21,0.25962980003923036,4.1502844196297906,55,10,4,0,0,0,Benign,0
1,0.00571540983532211,0,0,2,3,28,0.07130197771918606,2.1771829114967467,44,13,4,1,2,0,Benign,0
1,0.026307866663186675,0,1,0,5,30,0.056003253993145145,3.091634038920343,40,8,2,0,1,0,Benign,0
2,0.017068694379985674,0,0,1,4,30,0.2582196262857887,4.2090521215199646,45,7,2,0,1,1,Benign,0
3,0.022624104163556664,0,0,0,0,27,0.2460146245144144,3.542977799540997,34,16,5,0,1,0,Benign,0
1,0.1323817290658547,1,0,1,5,27,0.19643109768019942,2.0153588850159925,50,12,3,0,0,1,Benign,0
1,0.008788351193291152,0,0,0,4,26,0.2324989284403617,12.979084788655102,44,6,0,0,1,1,Benign,0
1,0.07316489129337377,0,0,0,3,23,0.16492426986605876,0.6039245006548436,38,5,1,0,1,0,Benign,0
1,0.021270775216400365,0,0,0,8,23,0.16289701242685023,3.371761423188513,36,10,3,0,1,0,Benign,0
1,0.019696097146354,0,0,0,3,28,0.17385083368260013,16.32125419832404,36,7,6,0,1,0,Benign,0
1,0.04390554590369038,0,0,0,5,29,0.3377656090891108,17.75933678794587,53,13,3,0,2,1,Benign,0
2,0.5524261212543401,2,2,253,616,12,0.8963490899618116,213.3913893872868,24,3,161,0,43,1,Attack_DataExfiltration,1
3,0.027864853525023763,0,0,0,4,35,0.2307716551319351,1.213550620106671,40,7,1,0,0,0,Benign,0
1,0.02434108666690096,0,0,0,4,26,0.3414017116325394,3.531010544415352,44,11,1,0,1,0,Benign,0
1,0.5645488066857343,4,6,251,587,18,0.7715673216580933,57.89025693269022,17,5,191,0,55,1,Attack_DataExfiltration,1
1,0.03257078467588631,0,0,0,3,27,0.2261382373618201,1.562738207686447,51,17,3,0,2,0,Benign,0
