cpu_usage_percent,memory_usage_bytes,page_faults_sec,handle_count,thread_count,io_read_bytes_sec,io_write_bytes_sec,syscall_freq_create_process,syscall_freq_open_process,syscall_freq_allocate_vm,syscall_freq_write_vm,syscall_freq_protect_vm,syscall_freq_create_thread,syscall_freq_load_image,syscall_freq_registry_write,syscall_freq_network_connect,suspended_thread_ratio,token_elevation_status,code_injection_indicators_score,unpacked_code_entropy,parent_child_anomaly_score,Label,Attack_Type
0.0841,18004.6124,5.3691,2.6321,0.8832,2.5876,5.5963,3.9485,2.0814,0.6852,0.5717,1.7833,0.7617,2.3571,2.6574,0.3106,0.1573,0.77,1.4198,4.6204,2.1735,0,Benign
0.1581,11452199.375,2.4518,2.2235,3.0812,0.2232,0.9815,0.908,0.4353,0.7719,1.5977,6.3758,1.6879,0.457,0.8649,1.964,1.8756,1.8541,3.9329,4.5319,1.376,0,Benign
1.6644,411234.7139,1.7605,1.1,1.4981,1.1565,2.1659,2.5537,1.9315,4.0317,3.9494,1.0792,0.6293,2.4594,0.9464,1.0262,2.7872,3.5921,1.821,5.017,0.2772,0,Benign
1.1871,108069.0025,3.4987,0.5481,0.3689,0.199,2.0995,0.9472,7.6918,1.9245,2.4524,1.7333,0.6127,1.107,0.4851,3.2068,3.0356,0.9036,1.5326,5.0434,3.6366,0,Benign
9.4109,846258.6903,1.372,0.8048,3.1175,3.5658,3.4614,1.9406,1.4916,1.6474,1.0934,1.2728,3.4389,4.5605,2.4305,0.5067,2.6111,1.4808,4.0749,5.5017,2.6219,0,Benign
3.3939,547847.9804,2.8989,4.9624,3.2322,0.4814,1.9212,0.3078,7.1596,2.8902,1.9236,1.0906,2.3263,1.2639,2.6551,2.5274,7.6793,0.4333,0.6194,5.4729,0.7813,0,Benign
7.7057,1096908.8369,1.0852,1.44,2.1364,3.0507,3.482,3.3187,0.719,1.6883,3.0517,0.8676,0.866,4.1829,3.8203,2.8906,3.7187,2.5601,3.1576,5.3442,0.5889,0,Benign
0.4536,1264871.7175,1.0013,1.1485,2.0865,0.3241,0.4639,0.7367,3.7379,1.2597,1.6164,4.8847,2.7442,1.2158,2.1767,1.5344,5.835,0.7141,2.4319,7.1415,1.9787,1,DefenseEvasion
4.646,10143554.0364,1.5197,3.305,3.4307,0.9564,1.7516,3.3548,0.1533,0.2737,1.4738,5.928,0.9516,2.5643,3.8352,0.9078,1.1723,0.9675,3.1843,4.7769,1.5479,0,Benign
11.4526,22608303.4346,2.289,2.0991,1.5434,0.6715,1.6403,2.3685,9.8617,1.6054,24.0433,3.3103,25.0349,0.9736,1.1527,0.9248,1.5926,1.0006,8.8815,4.2132,1.4969,1,ProcessInjection
14.7699,50080.6965,3.3314,3.0376,5.1726,0.8479,1.1729,2.9611,1.8948,0.6334,3.793,5.0077,2.5588,4.8458,1.5362,1.223,2.0177,1.6855,3.8134,5.1948,1.882,0,Benign
3.5885,6728111.6401,2.8887,0.7899,2.0864,0.1625,0.8761,1.0411,1.5238,3.1516,3.1487,0.8774,2.8768,1.326,0.1393,1.9547,1.336,1.803,2.1076,4.6129,1.6241,0,Benign
6.039,5402054.1582,0.574,2.184,1.0499,2.2777,1.3074,0.443,1.3646,1.3261,3.3273,2.673,2.765,1.9565,3.8804,0.3478,1.419,0.5556,0.7296,4.1827,0.3709,0,Benign
0.1686,2822393.9315,0.822,0.6309,4.5082,3.8585,1.6085,1.3861,3.943,1.3411,1.7439,1.1341,4.5421,1.3452,1.3503,0.7476,0.68,3.8536,5.9031,4.3773,2.8762,0,Benign
0.0761,117943.0166,3.7306,2.1723,0.9621,0.5764,0.5542,2.8295,0.9983,2.6937,2.0603,1.7982,0.8725,3.0244,1.8424,1.5915,2.0729,4.1613,2.8426,4.7771,2.198,0,Benign
1.8308,3636685.0692,2.1142,0.7933,1.0761,5.6382,0.1969,1.4396,3.7718,0.8354,2.4782,3.3486,0.6131,1.486,3.9448,1.984,1.5568,0.5366,1.9048,5.0357,0.71,0,Benign
3.8915,14702346.6586,4.4033,1.4977,1.3005,0.6723,0.7326,2.4019,0.5922,2.3171,2.68,0.4013,2.6951,1.5356,0.905,1.6935,3.8635,2.077,3.8222,5.0176,1.7203,0,Benign
13.7571,2551126.6049,0.7809,2.3563,0.6778,1.6028,3.552,3.1026,1.0638,2.745,0.563,1.0662,1.0715,4.1599,3.4293,3.588,1.5832,1.1178,4.0461,5.5312,2.8303,0,Benign
0.6952,8145634.6367,3.8757,0.419,2.2652,1.4304,1.0029,3.0172,2.2893,1.8756,0.6481,4.6417,1.789,1.3161,0.406,0.9045,2.288,3.7397,0.1702,5.2143,0.5621,0,Benign
0.0534,3699797.0993,2.1427,6.9032,2.3997,2.8343,3.6626,1.3288,2.281,0.6193,3.1836,2.8149,1.4608,1.6138,1.084,0.3211,4.8533,2.4452,1.4021,3.5595,3.1111,0,Benign
0.2101,182286.6252,19.0608,2.5603,4.1091,2.1466,2.241,0.5465,0.692,18.2256,3.7073,4.6358,0.4079,0.274,6.114,2.2466,1.4265,1.9805,1.9302,4.7646,13.0598,1,ZeroDay_Process
30.9183,19062247.1726,0.64,0.7551,1.4842,3.3985,1.4656,1.5672,1.7917,0.9426,0.9664,1.0575,0.3911,2.9157,5.1548,2.8835,1.3746,1.5859,0.4963,5.5083,0.8167,0,Benign
6.8321,40075796.0492,3.2074,1.2984,0.2606,1.4131,1.6329,0.4115,2.5688,2.112,1.0502,3.3472,1.178,2.3035,1.2441,2.8268,2.1176,0.3316,2.3796,4.4833,1.6026,0,Benign
3.7252,1369358.9094,1.5972,5.0616,2.5376,0.8189,1.6275,10.3842,0.4679,3.601,1.1345,0.0913,0.3531,18.0035,0.3675,0.3639,1.564,0.6115,0.6214,4.908,10.4297,1,Execution_Malware
2.5547,48239090.1657,1.6541,1.7835,3.3393,1.3502,2.7681,2.5906,2.5692,1.753,0.4068,3.5173,0.7989,1.6061,2.6953,0.8587,1.3399,4.553,1.4741,5.491,0.8312,0,Benign
13.9232,611123.8199,0.3807,1.0891,0.4157,1.6456,1.586,1.9717,0.7838,0.4644,0.5138,1.7116,4.4657,2.7826,2.1187,3.3411,1.2993,2.241,1.6105,4.8165,1.9369,0,Benign
0.0006,9908681.433,31.2306,2.7676,0.3801,0.6023,1.8223,4.2626,1.0826,27.8373,2.0609,1.7713,0.703,0.4377,1.1342,1.734,5.4403,0.9103,3.9089,5.1651,8.7389,1,ZeroDay_Process
1.6365,2829980.8719,0.4917,2.1202,3.1242,5.3925,2.2267,0.6943,0.7318,0.8466,2.1445,0.1323,0.9921,0.4431,1.0599,1.5872,3.3781,0.3107,2.3739,4.174,1.2617,0,Benign
1.8986,607351.1465,41.6644,1.4999,1.7654,1.6442,2.0301,1.8333,1.9185,31.0431,3.874,1.0893,0.8992,5.3862,1.7042,1.9765,3.4427,0.3022,0.4888,4.9854,10.0742,1,ZeroDay_Process
2.1398,526475.234,1.946,1.0609,1.9738,0.5719,0.4873,4.469,2.4418,42.3085,2.159,5.0872,2.4246,1.6961,1.8011,1.4879,1.7611,1.9394,0.5486,4.8021,10.7693,1,ZeroDay_Process
7.8958,1467411.8833,1.8844,1.6239,1.4411,1.5296,0.2748,4.6559,1.7051,1.8827,1.2904,2.6395,0.7823,1.5466,1.4396,0.8422,0.6626,1.9911,2.0889,4.7831,1.6866,0,Benign
18.7254,19751784.1276,1.4108,2.0233,0.2625,1.159,2.3438,1.701,0.7083,0.4096,0.3426,0.5524,1.6784,0.7302,2.2108,2.8639,3.0249,0.779,1.2379,7.9849,1.163,1,DefenseEvasion
10.0099,96652917.7707,1.8551,1.2561,1.4607,3.5105,0.2506,2.896,39.8298,2.8856,8.6814,1.6545,12.9932,4.2567,1.4815,3.8104,0.5092,0.6868,11.2819,4.7317,1.0697,1,ProcessInjection
1.8004,1341947.186,0.3818,1.3666,3.3473,0.9005,0.6323,2.3818,1.8691,1.7994,0.922,2.6831,1.3174,0.6281,2.3831,4.2357,0.5183,1.6863,2.3985,4.9079,1.4001,0,Benign
7.9102,2314137.3529,1.1482,5.1336,1.0238,1.3282,1.2864,2.705,3.6198,1.3677,0.1855,5.9806,1.4051,6.9164,0.5181,0.2515,2.9146,2.3491,2.5759,5.2879,0.8485,0,Benign
0.1183,487618.8382,1.9164,1.2754,1.2655,1.1114,2.0718,1.9502,1.2623,3.6445,0.5804,0.9572,1.4528,0.3916,1.2426,1.0097,4.478,3.3127,1.829,4.7358,1.3533,0,Benign
0.1933,3526494.0016,4.1497,2.1927,2.5432,1.0554,2.0847,3.5311,2.8403,3.7723,2.783,1.6478,1.0846,2.3693,2.6784,6.0146,5.0835,3.2812,2.5832,5.8291,2.1998,0,Benign
0.7394,15601254.6358,0.5319,5.3239,0.6756,1.2139,1.4262,2.4558,2.4548,1.8452,0.4222,3.2195,1.2222,0.9955,4.3487,1.3032,2.2448,0.4208,2.3842,5.2044,0.5859,0,Benign
2.4051,192321.4543,4.3929,1.0264,1.8363,0.5645,3.4211,1.3055,0.2257,5.4565,1.3908,0.906,1.3949,4.7593,2.073,0.8369,1.0451,0.4192,0.874,5.6558,2.9405,0,Benign
1.9874,15412891.9986,1.1419,0.3024,1.8965,0.3096,0.8649,0.8143,1.2812,6.2942,1.3025,2.7757,0.1808,1.8403,1.1054,1.6406,1.3181,1.4076,2.3847,4.2359,2.1082,0,Benign
2.6264,728566.9311,4.0934,6.6276,0.6817,1.9876,2.2011,2.3501,1.7373,1.1991,1.7139,0.7908,1.4739,1.9715,2.6641,1.9946,4.9859,4.8799,0.2637,4.9653,1.1093,0,Benign
2.3871,180866654.5072,2.0448,0.7785,0.7567,4.0772,1.5584,1.1589,1.305,2.8035,3.0406,1.4435,1.2024,3.4223,3.1647,0.4313,6.1038,0.6857,4.0358,4.7746,2.0714,0,Benign
3.1211,1398665.2253,0.9299,1.6535,0.8129,1.0388,2.2166,1.5761,5.4513,0.0126,0.3685,0.5516,0.5361,2.2877,0.5876,1.3837,0.289,2.7657,0.5631,4.9986,0.0754,0,Benign
21.6017,1412640.2975,1.8712,0.752,2.329,1.5194,1.3662,1.2138,3.0065,2.2902,0.771,6.914,1.5112,3.5832,2.174,1.2556,1.9849,1.0371,0.8118,4.5616,2.2741,0,Benign
1.051,7042617.0844,0.6325,4.3835,2.4855,2.9396,0.6078,4.908,1.9786,0.8966,1.6198,2.817,0.554,4.2124,0.7417,2.9003,1.0375,0.4171,6.63,4.9329,2.1165,0,Benign
4.92,20404862.9916,0.5433,1.4081,1.5394,2.6655,2.6378,4.1372,1.5299,1.1791,4.6895,0.5126,3.0964,1.7264,4.1704,0.6547,0.7059,2.005,1.0745,4.7932,4.0059,0,Benign
7.8321,14147118.0893,0.4731,5.1624,4.4296,1.7232,1.9183,2.5924,3.0173,4.892,2.2498,0.4577,0.4994,0.2706,0.64,3.2775,0.809,1.2972,1.533,5.7859,2.6703,0,Benign
0.106,1332112.3572,3.1386,1.8047,0.3925,1.9009,1.7196,1.6269,0.976,2.0531,0.5132,3.2311,2.0101,1.1247,3.1267,2.3467,3.2219,4.3124,1.4758,4.681,0.4224,0,Benign
0.5382,383249.7404,1.4325,4.5921,2.3316,1.2637,2.8109,1.217,3.6764,1.219,0.772,1.4824,2.1219,1.2476,2.0468,0.234,1.7443,1.4251,1.5594,5.0485,0.8682,0,Benign
4.5248,1281486.4926,1.779,5.5725,1.4017,2.4617,3.1889,2.7187,1.6984,2.0173,1.8252,3.9039,0.2059,0.6198,3.4514,0.3941,1.6309,0.6349,2.5369,4.8652,1.6578,0,Benign
0.7205,10984177.1937,1.9982,4.7757,0.9079,1.3086,1.7672,2.1559,4.6628,1.4241,4.4385,0.9262,0.9281,2.7171,0.4166,1.0246,18.4654,0.5715,1.9559,7.7974,0.491,1,DefenseEvasion
5.161,4060572.7411,0.7502,2.3617,3.4378,2.6183,1.0999,3.4522,2.0974,0.9987,0.3051,1.9017,2.696,1.565,0.825,0.4814,5.0717,0.3741,0.7773,5.3502,1.5999,0,Benign
6.433,13744939.2559,0.9378,0.415,3.2718,3.8096,1.1876,0.3267,6.7987,1.5596,2.3881,1.8163,0.9617,1.4741,1.5109,3.4441,5.5554,1.5734,3.122,4.955,0.4801,0,Benign
2.4463,212719.7902,1.6406,3.766,0.6984,2.8935,4.1104,1.9817,3.3377,3.9801,0.7486,0.9582,4.5629,3.7984,0.7877,1.8538,1.8912,1.9826,0.8909,4.3203,0.8508,0,Benign
17.0745,487355.7203,0.4229,0.3266,2.6513,0.695,1.8297,4.1051,3.0657,2.2256,2.1169,4.7091,0.7181,3.7047,0.6748,1.3816,0.2636,2.3198,1.1554,5.2381,1.6357,0,Benign
13.1074,110039.5837,1.5956,0.3337,2.7199,2.3571,5.5095,0.8064,4.426,1.2517,2.0053,1.3317,2.5134,2.7303,2.8931,1.5886,0.7693,2.8234,2.5193,5.3597,3.225,0,Benign
0.0002,397784.6105,0.6198,0.36,0.9036,3.4668,4.4145,2.801,0.7478,2.493,1.2119,2.0463,6.8457,1.734,2.3236,0.9131,2.2358,0.3974,1.8409,5.2719,0.6882,0,Benign
0.7697,4068618.4664,1.2794,1.2876,2.0014,5.4866,1.3592,1.7695,2.2466,3.2483,0.503,3.9749,3.9293,1.7135,2.5305,0.6616,1.3819,3.0577,0.1975,4.8999,2.7544,0,Benign
8.3953,5178280.3457,1.369,1.5139,0.6425,2.8037,2.1128,0.7177,1.4817,1.9839,1.8952,4.8479,1.0331,2.1863,0.6454,2.0066,1.6919,0.8429,3.1768,5.284,2.4257,0,Benign
1.5031,26113979.8947,1.8678,1.5044,2.7812,0.7544,0.8922,4.3572,1.2068,0.1832,0.4287,0.3764,0.9635,3.649,0.2731,1.4709,2.1118,0.9379,2.2909,5.1933,1.3906,0,Benign
6.37,11724573.3505,0.4762,2.3785,2.1591,24.3339,2.3898,1.3707,277.9403,0.8114,2.5424,0.4608,1.0485,3.3905,0.1104,2.237,1.2303,1.3737,1.107,4.4613,1.9886,1,CredentialDumping
6.1713,207598.007,2.5628,1.0049,1.4871,1.913,2.3837,1.6292,2.6504,1.1381,1.512,0.5731,1.9535,0.9807,1.5398,0.4222,0.7471,1.8391,2.5309,4.8929,0.2113,0,Benign
22.9402,27181960.8208,0.4299,1.1556,1.217,0.2616,4.0612,1.5522,1.4269,1.8815,2.1054,0.9103,0.5786,2.1574,0.4871,2.5074,0.9939,0.3282,1.3296,5.3938,2.5925,0,Benign
3.3729,133747001.118,0.8387,0.6852,0.5025,0.7259,1.251,1.3264,3.0421,1.8672,3.3213,0.7749,2.177,0.6589,2.8687,2.68,0.6845,1.8324,1.0398,5.1121,0.8646,0,Benign
0.1274,37583957.521,1.5973,3.0522,1.1403,1.0509,0.9392,1.0927,1.3251,2.1303,1.0421,3.4971,0.4348,2.3852,1.9411,1.5499,2.1976,4.9163,1.6489,4.7741,5.2499,0,Benign
34.1043,8954728.1027,3.1527,3.3008,0.2934,1.6821,3.0881,2.1572,0.8747,1.1601,2.3208,1.323,2.608,1.323,3.3147,1.4552,2.1297,1.9304,1.1059,4.7761,2.5395,0,Benign
3.8671,4359250.1629,1.2909,0.6967,1.5634,3.2091,1.963,0.4635,1.8596,1.5325,2.0388,1.1079,4.3517,0.7177,1.841,3.0783,4.3164,8.5873,1.6103,5.1947,1.4944,0,Benign
0.604,175120692.2875,1.7217,1.2309,1.5707,2.816,4.2275,0.5433,2.831,1.9692,0.9853,0.2603,0.9573,5.0075,0.2084,1.2956,5.4021,3.228,1.5373,5.9632,2.0934,1,PrivilegeEscalation
0.2144,10031718.201,1.797,1.5983,3.1762,5.0525,0.8465,6.7588,2.5424,0.4938,0.7545,0.3021,6.5251,2.1628,0.6188,1.0248,2.6105,1.9069,3.3305,5.0223,2.4911,0,Benign
0.1938,4048982.3516,3.3369,0.6097,2.9282,6.0755,2.2352,1.5585,2.644,0.3411,5.8479,3.7248,1.0266,4.7986,1.2907,1.8101,1.0255,0.5182,0.8824,5.058,3.9621,0,Benign
0.0286,4600797.2994,1.1007,4.392,0.3128,0.7154,0.4566,1.7069,2.5354,3.7489,3.4883,1.5964,2.5433,1.8934,1.7932,3.1202,2.5677,4.016,1.2517,4.8528,8.0996,0,Benign
17.9516,2036960.9023,3.6284,1.7515,0.3197,2.44,3.3815,2.6646,3.1036,2.8268,3.5684,0.7043,4.2416,1.8237,0.8822,4.8205,1.1619,1.4013,1.0779,4.2103,2.9413,0,Benign
0.8491,140389.2897,1.0358,4.3483,2.0928,4.6911,1.3936,10.6027,2.6063,3.2157,2.8282,3.017,1.0864,3.1574,4.888,1.6658,2.3937,1.7948,2.6101,5.3718,2.1358,0,Benign
2.4694,11829958.6683,0.8566,4.4616,1.8055,4.3441,1.37,2.4079,3.3428,0.7156,1.4326,2.7131,0.6468,0.8373,6.2973,3.3147,2.0378,1.4888,1.6183,5.4438,2.0729,0,Benign
2.4522,12999460.2775,0.7848,1.9109,2.2565,1.3132,1.3715,2.5312,2.3355,4.0329,3.9806,1.9033,0.7304,0.4447,0.7283,1.92,5.6322,1.4075,3.1805,4.9216,2.6717,0,Benign
8.0491,19225459.9012,2.2481,1.2852,1.2568,9.2107,0.9666,2.3172,70.5517,1.6711,0.2477,2.9237,0.3261,1.0885,0.9232,0.8101,0.2384,1.8819,1.2774,4.8732,0.6908,1,CredentialDumping
17.3007,1598429.5684,2.1987,0.1047,2.2367,1.1408,4.1855,0.5062,4.6666,1.6868,2.1111,1.9791,1.7482,2.0269,0.439,2.2237,1.1342,4.3454,1.5368,5.213,0.8948,0,Benign
1.8493,1496144.5422,3.8487,2.844,3.1468,1.106,0.8099,0.8419,2.4144,3.9429,0.2268,2.4984,0.7044,0.8163,0.9398,0.8054,2.9102,0.8838,2.0472,4.8377,1.6109,0,Benign
21.9098,27859815.0136,4.8768,0.5926,0.1869,1.0462,0.5238,1.7311,2.2332,4.504,1.0242,2.8453,0.9244,0.3365,4.8888,6.9835,3.0386,5.8359,1.56,4.4574,1.9171,0,Benign
2.3473,62040470.1251,0.5593,1.039,0.8443,1.9071,2.7049,0.7777,3.9556,1.6024,2.0386,1.0362,1.6996,1.1037,1.649,2.1207,1.6769,1.5492,1.0044,5.4156,2.53,0,Benign
3.8293,84975.5946,4.7456,1.3782,4.1999,1.6283,1.1913,1.6633,1.1872,5.5971,2.0031,3.1465,0.5808,0.156,2.3015,3.6003,3.4668,3.6681,1.1482,5.7805,2.876,0,Benign
1.294,612134.1283,0.7311,4.1262,1.4706,1.4134,1.3195,2.6579,2.0401,1.262,2.8535,0.8282,2.1769,4.5669,2.5784,3.6278,0.9568,1.0213,2.3505,5.2342,3.9582,0,Benign
3.6676,26134211.9245,2.8149,0.8936,0.4162,1.3079,1.3409,0.9076,2.0365,2.0211,0.6955,1.3282,2.1157,1.9739,3.7305,2.3531,1.3342,1.2626,0.4799,4.8397,2.542,0,Benign
11.5391,660413.4095,2.3074,0.3129,2.3246,5.3731,0.1673,1.9166,3.586,2.0941,0.7212,0.8492,2.3914,2.147,0.911,0.8278,0.3848,0.7585,1.4083,4.9293,2.6789,0,Benign
2.5663,18281142.0553,0.863,2.0184,0.8015,2.7597,2.0891,1.5189,1.3948,1.0653,2.7693,1.5206,1.2009,1.5412,0.9008,1.6136,1.0529,0.3858,2.6781,5.0316,2.3019,0,Benign
1.6908,188573573.5561,0.6011,1.2445,2.6733,0.6584,1.4477,1.6903,1.9183,2.8757,1.0487,5.9255,2.5834,1.3757,27.7021,2.3005,2.7967,5.7534,4.2353,4.774,3.5826,1,PrivilegeEscalation
3.9653,7233564.9363,0.8763,1.9737,3.983,2.1653,4.5725,1.1424,2.9538,1.8433,0.8164,4.2609,7.1786,1.0942,5.4715,2.6104,0.2787,6.0576,3.4724,4.5179,3.2507,0,Benign
4.7771,25078361.5008,1.2277,2.3383,1.6483,2.0787,0.1335,2.0078,1.3317,2.8028,0.5324,1.2293,2.296,1.9303,1.1433,2.7618,2.8864,2.7709,1.612,4.4306,0.3879,0,Benign
25.2331,1741302.5618,2.2376,2.2045,1.054,2.1563,1.0043,1.8461,0.9653,2.1148,3.5352,5.2435,5.8255,2.8198,14.0713,0.9692,2.7975,2.898,1.7332,4.8319,0.3663,1,PrivilegeEscalation
0.1362,22682358.5771,3.843,1.9872,1.8974,1.8724,1.4055,3.4306,0.4506,4.1262,2.5105,0.8722,1.1912,1.1775,3.3248,0.6564,0.6607,2.0492,0.4903,5.3556,0.5548,0,Benign
4.4791,254887.0684,4.6357,1.793,1.2479,1.4691,2.6271,1.4263,4.0003,0.8592,4.2103,0.6704,3.3795,5.53,0.4408,2.7255,1.5857,0.3134,1.2022,5.5925,1.3933,0,Benign
8.8153,815873.222,2.9329,3.6703,2.0275,1.5144,1.587,0.8419,2.0589,1.7216,2.4448,1.3225,0.8469,1.1636,1.0723,1.1673,2.2705,1.6262,0.9598,5.5413,0.7885,0,Benign
2.9443,2303186.8001,2.599,1.2249,0.6708,0.2196,0.9534,3.3318,1.0715,1.3124,0.5931,3.892,1.2318,1.3744,0.7412,0.3482,1.5775,1.9784,2.7811,4.3015,0.6087,0,Benign
0.5641,19364966.0982,3.9432,1.6638,0.2138,2.9554,2.1026,6.8154,1.243,3.4467,3.0731,2.4497,2.3276,2.8081,1.6495,2.204,5.0569,0.3817,1.851,4.2281,5.747,0,Benign
10.4176,1117656.9027,4.4428,0.6064,2.1076,0.3833,1.5961,4.2325,1.559,2.6814,2.2819,1.6253,1.8461,2.8659,0.0868,2.3198,1.6288,3.2785,3.9497,5.2155,2.3492,0,Benign
11.2023,16857342.3178,1.0432,2.389,1.1322,1.9427,0.0811,2.5866,0.1951,1.0426,0.9434,0.802,0.7746,2.1865,23.0191,1.6687,3.5768,5.1672,1.8145,5.7129,2.4143,1,PrivilegeEscalation
3.4667,2865260.3088,0.6531,0.5126,2.2906,4.2094,2.207,1.1541,1.6526,1.4284,1.0814,3.5395,2.2992,1.6395,0.9263,1.1968,3.0746,2.0279,0.7694,4.6271,2.7431,0,Benign
1.0146,6456857.7249,1.1674,2.7041,0.2619,2.713,3.0191,3.0529,0.4385,2.1449,3.9796,3.167,2.3813,0.4635,1.6196,1.5651,0.2879,2.1177,0.879,4.7499,0.8232,0,Benign
3.7721,1691583.0741,0.6473,2.0337,0.6845,0.2024,0.8354,0.7786,2.0457,0.5254,2.5237,2.8865,0.0981,1.542,2.1048,6.1525,4.2922,2.8663,2.0214,4.6728,2.8403,0,Benign
0.6247,3013895.929,4.5662,1.5928,1.5845,2.1172,0.2306,0.866,2.6179,1.4732,0.4314,0.59,0.4953,0.4069,1.7973,3.1832,1.9312,3.5499,1.6339,5.3257,3.0853,0,Benign
7.1784,6976085.2074,1.2932,2.083,4.1032,2.3483,2.8547,0.8957,2.2769,1.6175,5.2192,1.7959,2.9317,1.7023,2.8198,1.1473,8.9628,1.0398,5.1668,4.5532,4.3309,0,Benign
6.967,6469680.647,2.224,2.038,1.1065,2.3266,0.9298,3.1438,1.1103,2.8434,1.3698,0.6851,2.3856,4.3677,3.0134,3.446,2.1674,5.9486,1.9963,5.1529,2.6513,0,Benign
0.6346,4152162.2385,3.4995,2.7282,3.4078,1.0889,0.3538,8.3365,1.893,1.5159,3.2839,1.368,1.1492,0.5038,1.7024,1.9795,0.7762,1.778,0.888,4.9076,2.8687,0,Benign
3.1182,403284.6756,0.3062,2.9621,1.1309,1.0239,0.9135,3.2545,0.4879,3.4164,1.1892,2.2233,1.0,1.1739,1.6117,4.1434,1.3021,3.9751,3.3268,4.8742,2.2923,0,Benign
1.7949,1550434.8155,1.1729,2.1405,2.6319,14.3817,6.1946,1.2806,65.7217,1.2023,0.8175,0.168,2.3724,2.6243,1.1379,0.6131,1.3326,0.1238,0.569,5.2676,2.5521,1,CredentialDumping
12.8944,5808878.2892,1.8644,1.7045,2.7067,0.5156,1.5715,1.0669,1.7447,0.674,2.3618,3.0003,4.887,0.4311,1.5194,0.3127,0.6874,0.189,2.3925,4.3729,1.2842,0,Benign
6.6277,22929026.6892,1.3647,0.998,0.4786,2.9487,0.9482,0.8552,3.473,2.797,0.9243,1.3037,0.6919,2.4171,1.8826,1.2625,0.6491,3.5456,3.5887,5.363,5.3247,0,Benign
5.3075,1460769.5523,5.116,5.0244,3.0655,2.4085,3.1178,5.2731,2.9368,3.4083,0.5731,0.5516,0.607,0.7813,0.4561,2.3332,1.2835,7.5982,2.5209,5.2271,1.0656,0,Benign
19.8083,686534.3719,1.5057,3.9724,1.8984,0.8939,3.1935,2.5497,1.2523,5.442,0.5994,2.1552,1.9331,1.6034,1.4312,3.4805,0.56,1.6308,2.9456,4.6045,0.4697,0,Benign
8.0635,37610126.8418,1.1058,1.291,1.1577,3.3361,2.0843,0.43,1.0905,6.0185,1.2977,1.0085,2.1707,1.8616,5.6602,4.9816,1.1581,4.2495,0.6606,4.2723,0.7007,1,PrivilegeEscalation
0.5493,1851042.2199,2.579,1.9822,2.1401,1.4161,2.8508,1.3883,1.7358,1.6951,1.268,0.9008,1.7763,1.6868,1.4026,2.7926,3.9138,3.5402,0.8808,5.3349,1.4685,0,Benign
0.0305,7282469.6141,1.3049,1.7731,3.8017,1.3371,2.3457,3.5814,1.5425,0.1838,3.0967,1.8378,1.9477,1.1826,4.2245,0.6792,0.8603,1.1749,0.6832,4.851,4.3737,0,Benign
0.3313,665877.6411,3.3008,0.6067,1.0823,0.0954,4.0455,1.7462,20.2417,2.9924,22.5065,2.6645,9.3746,1.8544,3.6254,0.7946,3.5532,1.814,9.3503,5.3805,0.1735,1,ProcessInjection
0.3314,4752265.7713,5.1905,3.7245,4.7479,1.6631,1.3985,1.7518,1.1188,3.0922,4.6269,2.8306,1.0809,2.3381,1.0919,0.4751,2.8902,1.1555,2.234,5.0627,2.3377,0,Benign
3.1888,8469622.2591,1.9016,4.5906,1.4844,5.4912,0.9717,2.2496,3.0836,0.3271,1.8678,0.853,2.0458,0.3272,1.0427,3.2804,2.2639,0.7585,0.9396,4.9058,3.0471,0,Benign
9.3881,781530.8038,1.5842,1.7697,1.525,2.2137,2.2944,2.4245,0.9635,0.113,2.8701,199.7173,1.3795,4.2453,2.5216,23.5289,1.1575,3.8274,0.4423,4.5305,8.4737,1,Rootkit_Behavior
3.5786,343750.5567,0.4354,2.1349,2.2609,3.022,1.1101,4.7385,0.8296,3.2904,0.6211,0.9411,0.6444,0.429,0.3461,4.3111,2.0174,1.8594,2.5098,4.7675,1.2271,0,Benign
0.0451,15235598.759,1.4301,2.4871,4.1566,2.3928,0.8846,2.3342,1.1631,0.6763,2.4375,2.6401,2.1276,2.3286,1.9388,3.1441,1.1495,2.1033,2.2331,5.0692,0.9004,0,Benign
2.5374,68910729.7171,0.4681,3.9424,0.6254,2.2998,3.4563,2.7696,1.2396,2.8534,0.4794,0.9973,1.8917,5.8987,0.9737,2.1513,6.0178,1.5889,0.392,4.8396,3.4917,0,Benign
0.3552,57260298.7554,1.0461,2.3682,1.9034,6.7839,1.3872,5.4837,8.2363,1.553,17.3673,3.9,6.0612,3.4136,0.6901,3.906,2.5416,6.0401,10.1116,4.7329,0.6269,1,ProcessInjection
0.652,817875.6775,1.3565,4.0634,0.7716,4.722,0.9529,2.7872,0.8658,0.6822,1.803,3.162,2.0926,1.8108,0.9735,2.7456,3.6455,0.0715,4.0196,5.3865,1.4936,0,Benign
4.0003,1166500.0191,2.6327,2.2348,3.728,3.1775,1.2459,2.3536,1.1652,3.5885,1.0476,2.4349,2.3307,1.7633,3.0896,0.1499,1.3148,0.1825,0.9938,5.256,4.8377,0,Benign
9.8703,10813166.5157,3.0149,2.6718,0.4647,2.62,1.4666,2.5103,1.2464,0.5944,1.0887,1.8978,4.0332,2.1993,1.3129,1.1437,0.4702,0.9947,0.2011,5.516,1.5284,0,Benign
