Flow_Duration,Tot_Fwd_Pkts,Tot_Bwd_Pkts,TotLen_Fwd_Pkts,TotLen_Bwd_Pkts,Fwd_Pkt_Len_Max,Fwd_Pkt_Len_Min,Fwd_Pkt_Len_Mean,Fwd_Pkt_Len_Std,Bwd_Pkt_Len_Max,Bwd_Pkt_Len_Min,Bwd_Pkt_Len_Mean,Bwd_Pkt_Len_Std,Flow_Byts_s,Flow_Pkts_s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Mean,Bwd_IAT_Mean,Fwd_Header_Len,Bwd_Header_Len,Fwd_Pkts_s,Bwd_Pkts_s,Pkt_Len_Min,Pkt_Len_Max,Pkt_Len_Mean,Pkt_Len_Std,Pkt_Len_Var,FIN_Flag_Cnt,SYN_Flag_Cnt,RST_Flag_Cnt,PSH_Flag_Cnt,ACK_Flag_Cnt,Down_Up_Ratio,Pkt_Size_Avg,Init_Fwd_Win_Byts,Init_Bwd_Win_Byts,Active_Mean,Label,Attack_Type
1.4292,23.2493,13.3552,112.5231,9.4731,83.4984,46.0479,8.9094,0.9827,4.7423,5.4757,3.4631,2.27,22.9409,11.8372,5.4711,4.5202,0.4677,23.3178,9.979,1.6736,5.7541,6.3091,47.9213,3.4163,11.8186,7.7659,1.7295,4.3967,1.2808,3.4376,11.201,7.7141,8.5853,2.4084,36.2332,6.3197,13.4618,15.2096,24.3894,1,WebAttack
11.0741,21.049,0.8437,21.5689,3.2398,10.1307,11.9693,4.4578,27.6691,3.2782,5.0446,23.4747,5.4319,1.2028,27.2654,23.9798,2.557,26.5443,1.4928,18.9733,27.7831,3.5437,3.4989,20.6107,4.1241,1.0672,14.9742,9.1664,10.6093,179.9906,3.7401,4.971,1.9787,9.0996,17.1138,5.8858,3.774,7.643,3.3218,4.8825,0,Benign
3.2085,6.8846,14.4588,17.8236,10.1092,10.4469,27.2208,4.8906,4.2405,7.5619,12.1197,5.1887,10.6252,9.2233,2.3318,10.1076,2.3583,14.2913,3.2252,19.3195,2.6793,12.2775,72.8801,34.3608,4.642,9.3282,16.3877,4.6081,9.7142,5.397,13.3261,11.0014,5.3253,4.7268,3.4559,1.9931,9.6748,6.165,59.1214,11.7082,0,Benign
4.3673,4.8697,13.6977,8.3816,4.0123,7.0215,9.8035,29.9366,5.6925,17.1267,13.5777,5.4231,28.2728,15.3845,17.6564,30.6975,21.4498,7.9717,9.2429,1.9764,4.5153,0.6871,7.7231,51.711,6.5432,4.3307,3.3725,7.0328,10.0603,16.5126,3.0873,11.2666,5.6327,5.1885,13.7777,4.3891,15.6068,7.4186,8.8818,2.5379,0,Benign
1.5141,19.292,10.8942,366.5345,7.1905,11.446,12.1134,26.3123,3.8457,40.5457,2.3466,24.2363,7.023,22.2987,56.9139,9.6347,44.8909,37.9013,3.7811,9.1404,4.8285,0.9782,9.0035,4.0956,6.1451,6.0,21.7578,2.7492,16.8258,3.4491,1.9959,53.9409,2.9484,12.7887,8.7675,9.7036,21.4331,0.7539,2.0549,2.7685,1,DDoS
7.7979,94.9869,7.7032,6.6463,17.7346,16.3696,6.8693,4.2301,9.2353,109.1209,2.3156,19.4893,19.1002,8.5201,5.2841,23.8461,17.981,5.953,5.5687,11.6101,35.9365,4.476,11.8546,9.6656,27.1654,36.7144,6.927,28.1406,4.6029,6.4176,26.3217,5.2063,3.3961,16.7122,3.2803,10.1314,8.6575,1.5257,3.7443,39.2501,0,Benign
1.8687,11.0082,2.5826,3.8704,5.1616,4.6447,9.2057,71.3592,2.3178,6.8252,3.6717,10.322,6.5358,9.8825,5.1749,8.6283,9.4755,1.369,9.3143,3.6917,37.2547,0.8475,12.223,3.6306,7.5857,6.9029,27.3159,14.8497,2.2648,6.9967,7.3724,18.6806,16.5221,1.9785,9.4986,18.9959,13.0572,15.8099,4.3924,7.1256,0,Benign
2.6144,3.8164,39.9671,11.5952,16.8487,3.3166,46.8112,1.6991,5.0119,39.2856,7.7336,2.2848,12.1149,8.1412,7.2,22.6971,9.2059,1.4144,10.772,3.6046,2.1847,9.7275,1.5934,51.4801,2.6213,2.5902,2.0318,25.5598,1.862,22.9375,7.8288,1.4262,2.4237,20.6056,46.0404,6.1375,16.0855,7.9494,2.5933,26.0241,0,Benign
7.7778,5.2151,10.7092,14.4911,1.5929,14.982,17.3105,3.3104,28.5758,3.4541,1.4991,9.7585,6.6435,31.3291,2.0277,7.3131,6.4784,0.668,14.6167,3.1982,1.8289,19.9707,7.8867,30.4793,9.7591,4.2976,25.8318,6.1945,0.9341,3.7061,3.8115,3.367,11.1159,17.4582,10.6788,3.1275,20.1862,4.5326,4.7159,16.0768,0,Benign
23.9374,3.8386,9.7191,26.1815,5.7251,29.7719,7.8638,6.9314,75.705,3.5038,21.1408,6.3852,29.2038,14.2646,10.7118,5.4622,14.2785,38.8378,1.1128,24.5523,18.8945,0.4314,5.8874,11.5967,3.0878,13.6265,32.8259,9.4816,13.5879,4.543,9.8295,3.9511,8.42,10.5613,7.1168,0.6582,11.0612,3.2879,27.5663,1.6009,0,Benign
37.7906,37.3948,25.5458,15.7268,16.4705,2.6275,4.7783,2.2422,7.8549,40.6557,7.9926,7.6416,3.4669,14.5545,1.0827,41.1463,10.5,9.3062,27.9844,1.8598,8.492,6.3524,36.2997,8.0173,4.6149,6.6255,5.0138,2.3823,24.167,3.8184,7.1434,18.9644,34.3046,6.5214,7.8973,18.1278,7.7126,3.3664,36.5238,3.924,0,Benign
26.4667,36.2737,3.1568,13.475,45.2871,1.0612,1.2706,27.4352,8.934,12.2809,8.8881,7.0965,6.1331,7.3092,8.0771,4.5385,5.8078,26.4492,12.5643,6.9027,16.4981,3.063,18.0277,8.219,1.4789,1.7371,29.3617,1.9101,3.0338,10.9794,3.1436,2.4056,0.8907,20.5499,8.4436,8.5225,2.3152,19.0264,2.7335,10.7239,0,Benign
2.0899,7.1173,12.4088,2.9454,11.2629,6.7565,4.9075,2.3101,13.9829,8.7399,2.1309,5.6766,17.5068,2.8576,75.6501,5.5698,2.026,4.3617,17.3911,17.7456,3.4734,5.7571,3.0135,40.2163,5.0608,4.0334,0.7301,7.5908,9.1555,10.3927,11.2415,12.4709,8.7128,5.5172,2.8537,30.7501,29.487,87.2237,1.7082,5.5124,0,Benign
5.4228,3.3227,19.2032,10.0085,26.0879,17.7173,12.7661,27.2809,2.4298,0.9293,20.8559,5.2128,27.0297,1.8976,6.4551,9.4072,25.7328,5.1097,3.079,2.8615,17.6619,10.6263,3.6398,38.2873,11.4456,39.0151,1.8144,56.765,8.6912,6.1469,1.149,8.1824,34.8671,3.3348,5.7854,6.0762,4.6995,5.3775,4.6075,4.6287,0,Benign
5.8249,1.0688,2.8634,21.7028,13.6694,3.3291,1.5412,2.0933,3.6041,2.6315,3.6589,6.2971,3.1086,11.6256,4.4562,3.6454,2.3283,3.8921,10.2467,3.5717,8.1956,2.339,10.2541,3.53,3.5696,5.0882,6.7771,3.1989,3.2281,21.0552,25.037,4.3632,5.1525,43.5524,5.4918,2.0302,11.3389,7.5414,5.9286,14.8966,0,Benign
1.5103,4.2666,6.2208,12.8288,0.8106,8.9686,11.9671,2.1939,2.0262,8.2429,2.6552,4.8718,3.7897,3.1886,5.2102,10.3349,30.9802,7.6163,26.9504,5.5523,8.4483,1.6396,12.2365,4.9319,9.7904,90.6852,25.4686,1.8703,5.3213,7.7966,10.4301,47.0655,4.5088,2.6912,10.0583,10.9356,2.5839,3.2476,8.8588,3.2106,1,PortScan
26.2732,27.6962,29.313,2.6612,2.4704,2.0572,2.471,5.8408,33.668,33.985,7.7422,3.0764,12.2781,8.3305,150.8154,9.856,16.2384,25.8211,39.3141,2.3075,15.7735,1.8718,0.9183,23.6744,1.302,5.0243,12.7051,17.2554,12.0378,6.1666,10.4389,9.7395,63.0337,31.3322,6.9694,3.5774,5.0449,12.3708,9.0779,3.633,0,Benign
9.837,5.4615,20.6201,11.5672,7.8399,6.7332,8.4667,1.8192,1.4765,28.0597,1.2028,10.018,8.0354,2.3121,7.722,5.1515,4.2676,30.2915,11.4413,10.4948,6.1565,3.4471,16.2411,53.0012,96.7987,3.2968,10.4029,4.1012,24.7299,6.6169,17.9522,3.697,4.1078,6.7471,2.1649,10.6698,13.4707,4.0021,19.4325,6.9498,0,Benign
21.9627,27.757,16.1142,7.5536,5.3752,3.7792,30.9135,2.1633,3.8913,5.8169,25.9018,1.1675,12.3361,1.8969,19.8867,5.5028,9.2095,25.1374,2.0125,30.6442,3.6166,5.8789,21.3286,6.5424,9.7333,10.4011,22.6646,6.5691,19.7996,3.501,8.5155,7.0818,6.5292,1.2023,8.8455,1.5342,9.6633,1.6772,4.6157,3.7192,0,Benign
13.0905,3.3221,31.927,11.3035,5.4515,3.384,6.4479,52.0939,5.0428,9.0777,15.7219,2.9173,3.813,22.3788,12.7571,6.5472,6.1678,8.6642,15.274,7.2949,10.6726,20.7982,9.1254,3.1382,2.8187,12.0346,2.9618,8.3111,7.4586,7.0075,1.033,23.8129,4.5717,6.9226,45.9937,10.9783,2.552,15.4492,4.3956,2.8858,1,PortScan
25.598,4.1283,6.3951,6.9917,2.9808,1.8829,1.5314,18.0452,19.8353,13.1818,32.6808,15.4272,5.7222,11.0291,6.6566,9.5764,6.2861,1.6215,6.537,14.9955,16.0025,16.4705,4.7793,4.1382,2.6402,2.8815,3.6274,6.6381,5.0759,12.9725,14.3381,5.0014,3.1993,10.9782,15.499,25.6549,18.0759,69.0205,7.0355,6.1365,0,Benign
0.7683,13.081,13.6436,131.4611,14.9319,1.2645,3.095,39.7155,6.5711,2.0163,2.5694,8.8646,6.8512,6.1876,128.3676,71.3771,69.9562,10.038,26.43,2.817,9.4236,8.3022,15.4167,7.692,9.1951,8.1296,3.5972,9.1142,6.8547,43.0179,38.4177,57.2827,48.9112,10.8565,27.8268,3.3442,12.0239,0.5167,22.4121,4.0393,1,DoS
2.3565,3.2083,2.6861,3.4349,8.6881,9.587,5.2366,7.7887,7.8365,9.6289,8.6098,11.817,19.1058,28.8435,14.3873,1.876,1.3633,3.401,11.8299,15.2908,3.9201,3.3983,7.3392,0.5561,7.2601,45.6698,21.7542,12.7147,14.17,6.3339,2.8283,7.8094,2.2091,29.0593,10.1446,4.028,9.1003,5.7716,8.1304,3.2467,0,Benign
5.5035,11.9917,13.0612,1.856,49.326,30.1866,48.3435,32.5759,2.1727,11.9889,8.5159,4.3645,13.9345,33.6967,12.2098,24.1165,12.1461,125.8448,25.9467,15.6241,42.848,11.6366,23.0946,5.0321,2.2171,9.3322,4.9849,31.2953,23.477,1.5062,12.7553,6.0779,5.0331,44.3022,7.6,9.5918,9.5021,78.0627,12.3572,231.0827,1,Infiltration
106.1834,3.5288,2.0616,23.9763,2.5103,10.1894,22.392,9.1069,22.1257,3.7842,14.6812,7.353,3.601,6.0677,11.3124,3.0257,9.5099,4.046,4.95,1.8956,1.0872,8.3954,30.6196,10.1785,156.7339,2.5462,13.1064,37.708,24.1584,12.0285,6.805,4.9667,2.4553,4.4681,2.4746,62.1506,17.7703,3.9151,2.4252,10.6335,1,ExploitKit
1.3647,10.6399,6.9989,4.4974,19.1203,18.5979,36.9295,22.1972,11.9644,16.7814,6.5726,8.4487,6.7988,4.2133,3.012,6.9585,5.8936,5.1622,1.3472,4.4642,4.9334,8.432,10.642,4.0215,1.0479,0.3998,27.7023,4.6464,1.997,14.5832,2.3876,23.5469,2.2367,1.1357,1.2394,8.858,10.5232,33.0047,17.0035,12.1362,0,Benign
4.2113,3.2067,5.7768,6.3193,7.4595,10.3646,10.3604,0.6178,9.7812,21.6212,10.3516,6.6698,9.439,20.9498,7.6582,3.2084,2.4838,7.8859,5.5503,2.5323,63.889,7.0446,0.7803,16.3905,3.9672,5.7522,1.6755,4.1977,14.6016,10.7293,20.2374,13.6252,13.8354,6.2017,4.1626,8.1936,8.7466,2.5584,4.4614,12.0054,0,Benign
31.6471,8.7764,5.8162,3.475,2.6287,12.5178,27.2884,3.5863,9.8665,25.9385,11.8226,94.4025,44.014,16.0659,0.7207,10.2464,3.7004,40.8149,2.6616,2.7585,1.3925,2.089,7.1486,3.374,2.8128,12.333,4.6747,19.9089,1.7704,23.4384,10.7004,5.3716,5.957,13.0894,8.1518,5.6588,24.561,2.7176,16.3564,17.9006,0,Benign
2.5119,17.4924,13.0188,14.8796,4.5352,11.9907,4.3864,4.115,1.7929,17.9485,13.6373,1.5828,24.4901,1.8206,1.7031,9.0964,0.1385,7.3982,4.025,1.8472,7.8091,9.2557,4.484,1.4468,3.0434,13.2575,24.7311,6.6214,6.1013,5.0337,32.5564,11.614,4.538,39.1214,3.922,2.6239,7.6133,6.387,18.7327,14.9518,0,Benign
14.1008,16.9734,34.3465,35.2142,2.0114,5.285,5.2625,3.9693,13.8331,5.0991,12.7268,18.2388,3.7844,22.8213,1.9134,4.1164,2.4837,1.9429,1.8818,9.1805,1.3218,7.9359,4.4854,11.5264,1.0995,2.9972,9.6196,4.0622,99.3334,10.9353,6.4038,13.9052,7.9539,57.7331,17.7421,13.7683,3.7978,10.0948,7.494,22.5381,0,Benign
18.2493,3.2331,3.3467,6.5173,19.2568,4.8668,3.0393,6.4411,6.8098,3.5585,4.1563,83.8725,5.0165,6.3737,2.7888,3.4534,72.3942,17.7572,15.8689,4.4076,2.5905,1.5847,1.8926,16.265,35.1812,19.6497,12.0794,47.9436,27.0866,11.1063,6.2839,4.8214,8.4199,10.0589,3.7851,2.5275,2.8987,20.0586,17.3392,7.8458,0,Benign
0.8975,1.8594,2.8493,33.9693,5.7371,35.7792,4.8062,2.6646,1.319,3.2977,7.4306,3.571,16.6379,4.385,5.0768,20.7437,22.0869,37.7633,7.4018,1.0557,17.3992,4.622,12.2882,2.7482,7.2289,5.1533,20.2702,24.3868,3.9773,92.3755,4.7335,23.9707,15.8247,9.5143,4.3551,2.5606,3.4056,6.2942,2.8087,21.0002,0,Benign
2.4016,3.9628,6.5197,3.3955,11.0199,11.2256,15.4066,2.8847,4.211,8.5465,5.5974,57.283,12.9356,3.1485,7.786,6.6833,9.3794,42.8363,14.0722,76.7773,1.8435,12.9564,1.3113,20.2942,10.0762,8.2061,7.8185,6.3594,7.3907,12.7067,0.866,13.6889,7.1295,1.8545,9.0852,1.8115,2.5441,20.0986,2.8318,2.3827,0,Benign
2.5739,2.349,2.5598,16.5804,4.4829,2.0864,7.5998,3.0847,2.9563,1.454,3.466,11.342,5.1817,8.4618,7.519,70.0799,27.8359,12.4975,6.5204,10.3636,18.6825,8.9779,3.5984,12.9587,3.6812,7.2577,13.8013,28.3662,10.8534,0.7566,4.35,1.1595,3.9217,4.3597,12.7904,14.992,5.7213,23.6987,2.5043,7.5754,0,Benign
12.5527,21.1876,13.5114,10.6313,5.9161,2.8742,3.9137,3.1262,4.818,8.4911,24.1025,10.624,3.8194,7.631,4.0374,38.2006,2.731,20.0785,3.3366,9.445,13.0436,12.2259,4.8258,1.9485,8.9792,16.2074,2.0576,3.1298,2.1126,7.0941,11.2066,2.7741,29.8462,1.5004,6.501,41.6571,7.8192,21.1675,2.0333,17.5125,1,ExploitKit
6.951,2.1252,4.0565,8.4627,13.6888,6.014,8.9262,4.0813,56.4924,3.474,4.2722,11.3697,5.8433,12.483,3.4499,1.6066,2.0485,5.3448,23.0438,7.1878,15.2514,28.6996,11.0589,2.4272,24.1536,1.0299,28.5143,17.0385,13.2982,10.5054,7.9271,25.8026,5.549,3.9488,50.41,7.2224,40.3832,3.4904,2.5619,7.6325,0,Benign
6.8606,3.1815,2.6787,4.1672,4.7865,32.164,5.7466,12.7738,2.8418,1.7454,13.7956,6.3839,2.0068,1.9889,107.6942,37.419,0.8113,18.6483,8.7868,2.0619,29.6392,24.4669,11.7949,4.2384,27.0042,2.3456,1.0811,14.5687,1.8979,1.1031,10.5521,4.8672,4.9007,4.9352,16.469,7.909,11.7013,17.6451,5.1959,14.7449,1,Bot
4.7225,18.4678,3.9472,5.2552,5.575,2.3098,2.9133,22.8756,8.8769,12.4771,75.3469,3.8602,4.0074,1.507,4.8235,8.569,7.5697,2.0187,15.8302,51.4211,14.4828,5.0954,1.1238,3.7632,7.4662,9.7559,5.4268,1.8529,4.439,3.7033,2.1653,5.8379,2.8142,11.9974,3.8527,34.8692,4.2393,5.1181,10.151,35.5365,0,Benign
2.9978,10.1167,1.5026,4.2906,14.1425,29.5554,11.5647,4.3148,4.1697,23.8404,21.5917,8.4482,12.478,12.372,7.9131,19.5798,16.3459,11.2814,15.7486,8.9127,25.2861,36.3902,1.9809,2.6517,59.8371,16.5108,14.7736,5.9578,32.5124,13.8905,16.278,7.5159,24.7493,2.3675,3.5215,21.8406,23.4423,5.4544,7.9236,6.1377,0,Benign
29.078,83.6408,5.8934,21.3959,6.0047,13.0307,14.34,18.5266,8.2357,38.0664,9.9736,1.7596,24.1221,38.7362,12.0686,84.9843,3.845,0.8039,5.3016,45.1792,9.7266,0.9858,5.8133,18.405,19.1302,8.9129,17.8297,9.8389,14.1285,2.6062,9.0577,4.1298,19.8092,17.5576,3.6165,14.5076,26.9844,3.5548,5.056,2.5666,0,Benign
76.8209,3.217,5.8207,6.7908,2.3925,23.1581,80.537,6.0731,2.7606,3.8601,3.0992,7.933,47.5189,13.033,15.2671,1.7736,9.4042,3.1887,0.6073,14.0947,10.9163,11.8467,0.9228,6.6771,9.6485,14.6761,4.3572,8.9182,4.196,2.2486,0.9633,27.0831,26.3589,7.2785,3.7655,31.3722,5.7039,3.1851,4.4097,3.9658,0,Benign
9.119,1.7895,10.6843,6.0293,4.7097,14.9661,27.4508,33.6044,4.576,39.5158,25.5656,32.7036,9.5873,2.7172,27.0949,8.3514,7.5393,16.8839,4.2333,7.8429,22.9167,3.2232,22.0014,10.6742,8.2799,5.0432,5.8667,50.0898,2.2771,5.3852,1.8629,4.982,2.213,9.549,75.4804,6.0568,2.744,11.7905,2.1542,3.0213,0,Benign
4.7084,5.7063,7.6888,8.5225,18.5227,7.9828,6.0903,10.9256,1.9784,5.0265,6.1858,12.496,1.9682,16.3404,42.5429,3.9673,8.6079,5.0064,60.9493,7.3772,13.165,5.7563,10.4824,11.9824,6.585,11.9692,10.9061,3.8142,4.5475,32.8809,19.3982,4.0045,1.9535,5.4544,7.4887,1.2967,13.09,0.7225,6.7812,9.8672,0,Benign
3.6955,4.9334,22.9604,16.77,8.0779,6.5386,9.8103,5.8556,5.2414,3.8302,4.8681,24.0724,5.4439,2.6043,4.0963,11.5478,11.7448,3.5933,3.9064,3.7914,10.7289,11.2694,5.2085,2.24,3.5813,48.6357,12.033,191.3054,1.1799,42.9927,3.9023,5.4579,4.83,12.907,8.6568,5.6484,9.4289,15.7783,3.0849,3.8996,0,Benign
1.42,9.3404,19.829,4.6496,48.8224,12.0249,8.9017,1.8181,4.2929,5.9259,15.8405,13.9447,8.6056,1.4442,28.1567,3.625,19.9166,14.4992,8.284,11.8688,9.6077,7.243,5.729,3.6079,6.0413,4.738,1.1147,3.8464,8.9465,8.6546,4.7114,11.8039,27.8631,20.2757,1.7344,9.8973,5.196,15.3453,8.5679,11.152,0,Benign
6.8124,2.6306,33.431,13.9312,3.4913,3.9428,3.2499,10.7939,0.7084,9.2295,15.7552,12.1284,14.5217,13.3516,2.3438,12.2931,2.0547,8.9732,4.4022,44.3732,16.484,4.061,23.1819,2.175,6.6466,3.5432,3.6947,2.8717,9.1557,9.5216,188.2172,36.4624,11.1888,4.3596,1.0128,56.948,7.7906,1.9172,0.4774,18.7659,0,Benign
0.7392,11.5338,5.0445,12.8912,18.6324,8.7223,8.3359,64.6057,1.4678,2.7124,2.436,32.211,0.7611,13.9809,12.2949,7.462,46.8564,3.2347,11.9896,5.7145,13.4124,15.5194,12.7871,4.6806,8.7538,11.2276,13.7395,25.113,2.6466,4.6871,27.3845,22.0585,34.7033,8.218,10.478,9.1023,2.4142,1.8659,32.0071,7.9693,0,Benign
10.8051,6.017,14.5761,2.949,3.9034,47.6178,3.7186,9.68,4.0951,4.734,5.7249,8.9957,8.921,1.4675,0.6773,8.5638,1.9325,1.5128,13.2684,12.1661,5.3261,10.538,8.6106,4.3017,12.5543,6.8152,55.3584,42.3659,8.4715,2.7922,4.2795,28.2097,17.7689,17.4038,2.6792,7.182,3.4254,4.3736,4.3966,3.0207,0,Benign
4.7856,25.0193,37.7827,31.857,6.4645,14.8385,11.3374,6.2937,16.3017,4.623,9.4825,8.2543,5.4934,5.4116,9.2515,2.5962,1.5121,57.993,22.3363,2.3053,1.3935,22.9279,9.7462,3.8376,31.4548,14.4997,15.1742,11.9863,5.9549,36.8971,7.8884,2.1165,1.6973,1.1675,4.541,4.6531,3.9475,5.2768,17.2054,16.4367,0,Benign
34.8776,18.0443,21.8198,3.89,10.197,22.2561,33.2184,1.9929,13.9631,40.9531,14.2927,5.8766,9.8842,6.3506,31.9,2.5118,1.8007,19.7203,9.1397,20.6924,23.522,5.6382,2.563,4.2338,1.2336,13.1338,3.7074,10.8035,11.7108,35.8899,5.5192,5.8192,36.5839,5.1693,6.3568,17.0183,5.9754,40.1699,6.8485,3.7601,0,Benign
10.2793,6.5224,27.5374,15.5569,1.1269,3.2002,2.9003,14.3653,57.8346,8.8976,11.688,4.6362,6.9227,44.567,40.0818,109.0297,0.9893,3.2357,6.2928,14.8863,15.1414,20.3443,65.2891,16.407,6.8605,7.07,12.4655,5.705,0.62,4.9496,1.7935,21.1263,4.1851,5.7188,4.9495,2.3758,23.0094,5.3474,88.1675,6.1933,1,Bot
2.6345,5.4752,1.5011,17.2403,10.2547,3.4647,11.7264,2.2235,36.5014,7.2396,7.0642,14.3498,2.9674,14.0329,17.1799,13.8048,13.0174,1.4302,5.9103,5.1028,13.5123,2.4384,7.8201,1.1169,6.9217,14.0762,7.9801,5.4103,41.7477,3.9721,3.1203,15.4771,20.9496,7.836,14.8565,13.8157,87.3368,5.5776,10.8857,18.3805,1,ExploitKit
18.4605,7.5729,16.4866,3.558,1.6061,16.1796,27.9683,1.5029,26.483,2.4392,21.869,3.5922,5.3891,25.3527,12.9256,5.5831,8.1323,35.3593,7.3858,1.4009,21.2372,1.9902,5.9558,1.1001,2.711,4.086,13.1431,2.7494,3.356,59.3417,2.5197,6.3378,10.0262,13.8526,2.0809,10.2083,1.7402,2.4674,6.43,2.0232,0,Benign
2.2948,2.483,6.5046,10.1316,11.9311,14.9414,93.7727,53.0956,3.9584,1.4204,2.3819,2.6332,7.0443,5.8701,12.2004,18.9597,3.7754,2.6741,3.4606,6.8678,4.0779,9.3327,9.4208,8.0136,9.1192,1.2153,6.6734,10.681,14.8893,15.0445,3.2055,43.2916,5.0781,12.9824,6.7385,16.4608,1.531,19.4682,1.932,3.3719,0,Benign
7.6489,5.244,8.7927,1.1733,5.149,2.4313,3.2385,3.1983,2.3923,6.0905,8.9317,3.1439,24.3639,3.9936,8.6234,32.0636,16.5384,6.1852,10.6482,17.7815,2.4406,24.827,3.7635,12.9377,0.8238,4.4995,9.3904,3.9755,12.8913,25.4633,23.4675,7.1355,1.6733,3.2356,53.5771,4.5064,8.4204,5.9766,3.8782,11.0627,0,Benign
3.8381,10.0553,4.0696,3.7818,5.9588,10.8234,17.1135,4.3326,15.9184,3.0965,2.9683,16.2386,1.1169,12.1012,23.9277,9.4904,3.6194,2.6422,2.9341,5.8146,2.1427,79.3185,92.8789,17.7319,10.6216,3.6795,13.0874,33.5713,66.4691,15.8969,7.0648,0.3581,4.3888,2.2209,8.8306,30.9374,43.583,36.5083,2.9271,3.5598,0,Benign
13.7846,14.461,29.6792,38.8421,66.4458,8.7587,2.6503,2.9092,2.1202,17.7101,14.7001,6.2776,5.6097,9.0433,4.2251,6.5883,109.3046,19.7099,6.2333,16.2697,2.5946,14.5418,18.7979,0.5717,3.0686,4.3876,7.7005,3.7666,13.4475,18.8959,7.5209,35.5627,8.0707,4.8117,5.7449,24.814,21.7432,18.4277,2.717,7.7912,1,ExploitKit
5.8897,35.7243,1.7591,13.0382,0.9848,19.9528,6.4918,8.4996,17.9956,7.6622,11.7571,7.8583,5.9693,2.9183,14.064,9.2123,8.7569,20.4771,2.7176,5.6625,17.5524,7.0753,18.7821,22.4418,6.1824,2.4032,7.7734,57.5171,4.1297,6.2703,7.4991,1.1767,4.915,11.9319,25.9776,1.225,14.5556,7.0154,20.7115,4.8659,0,Benign
2.8543,34.9191,7.2379,29.9444,1.8183,24.9181,5.0205,14.5917,2.6871,17.9864,9.1826,1.5735,2.2858,9.1927,23.2041,13.2524,7.81,4.3633,22.2127,3.1295,30.6207,3.7032,5.2292,3.4213,20.4842,8.4189,2.4659,22.6679,0.6116,2.6796,5.252,12.853,3.5465,4.1672,72.8412,0.7081,4.5421,3.7865,13.8066,32.7239,0,Benign
12.5698,26.551,5.0131,6.301,7.0986,12.2137,3.2538,6.2846,12.9672,5.4495,6.0254,3.4625,3.7893,5.4342,3.3174,19.9662,45.3283,22.6143,5.8708,0.414,12.3417,9.7881,24.3169,14.2175,3.8227,9.0008,3.6748,1.6849,26.4431,2.7282,10.8796,7.5449,8.7238,6.9623,5.7128,11.9316,21.4334,6.3844,41.8945,38.9219,0,Benign
11.3542,4.2459,2.9238,7.8918,8.3038,10.4855,8.5787,45.6326,16.9395,7.7755,3.0804,1.9454,6.7972,14.3465,16.5354,8.6518,10.0372,44.745,57.6678,0.9471,22.3703,9.8361,7.234,10.7874,10.2862,32.9678,1.8523,3.5172,6.4625,17.7015,7.1371,1.9693,28.9012,2.5008,69.21,1.25,30.8702,17.5399,14.7551,5.2007,0,Benign
21.8381,15.7815,3.4636,8.5272,2.5356,11.9744,18.2584,9.0188,5.0735,27.6502,31.9841,2.4387,3.7584,5.7927,2.0713,16.2251,19.7323,5.0846,20.5148,8.7771,10.7928,1.5566,2.9001,8.4388,2.6543,5.2747,7.0641,2.125,40.6919,7.6457,10.3047,38.1888,1.6057,26.5495,7.4261,10.0636,2.8262,0.38,45.5133,1.0474,0,Benign
7.0217,12.1399,23.6896,9.7628,1.2525,2.88,1.4833,13.0884,0.7292,7.3454,3.7844,5.5154,0.5642,5.175,3.3044,3.1571,9.461,2.3519,9.2466,6.9108,12.0277,17.0183,13.3546,2.0128,10.7943,3.1606,9.3893,33.8447,13.486,21.3788,3.8328,13.1945,0.6117,2.6575,6.2628,7.7746,3.4275,3.5911,9.5867,7.954,0,Benign
9.4726,21.0561,7.5421,12.1137,4.9312,5.7363,1.5856,1.7695,13.7858,6.0165,6.3577,12.1519,21.7969,6.9877,23.0892,10.855,10.5285,6.8529,8.784,18.3621,21.081,9.9682,106.5743,3.5082,10.6229,2.2505,35.6692,5.2444,3.1957,4.9505,6.804,6.6624,11.8417,0.3609,6.9954,6.4478,12.1518,22.0537,3.8895,4.9067,0,Benign
18.5832,19.6266,5.1855,1.7562,5.4451,0.7474,16.9331,11.9555,6.6045,8.9375,20.248,2.6291,6.7982,2.1284,35.4137,1.6173,40.3984,5.9149,3.1602,8.6463,1.9961,4.0784,4.6129,1.4686,5.4677,5.6925,2.446,10.384,5.9033,2.0377,27.8614,12.5949,9.5805,2.274,6.9424,6.8101,9.1447,6.1529,10.2461,1.1202,0,Benign
25.492,4.4461,9.3041,10.1741,6.7065,6.3823,13.389,0.2772,2.3646,5.5206,2.481,69.8422,13.4889,10.0218,4.3516,1.7867,5.7158,17.5146,3.165,8.1914,16.9286,2.5089,45.5614,8.7661,6.5061,6.5924,34.8576,4.8646,3.0395,6.3839,5.208,11.7936,15.5068,10.3732,3.3804,17.3439,4.2929,6.7732,6.2246,3.6252,0,Benign
