files_created_sec,files_deleted_sec,files_modified_sec,files_renamed_sec,bytes_written_sec,bytes_read_sec,write_entropy_mean,file_extension_change_rate,access_sensitive_dir_rate,mass_deletion_indicator,encryption_ratio,shadow_copy_access_rate,mft_anomaly_score,symlink_creation_rate,alternate_data_stream_writes,macro_execution_indicators,high_freq_read_write_ratio,temp_folder_exec_rate,system32_modification_rate,Label,Attack_Type
0.0971,3.2212,5.9748,0.8724,4.5117,0.0267,2.8525,0.5388,1.5094,3.7364,0.2859,0.9368,0.0629,1.6019,0.9612,3.2967,0.4465,5.3057,0.3994,0,Benign
0.9405,1.1258,0.2053,0.5062,0.7197,3.428,4.1817,1.001,1.0435,0.2862,0.937,1.2718,0.4753,1.68,2.1961,1.1724,0.6798,0.2427,0.4383,0,Benign
0.2732,1.2438,0.991,0.1228,0.3531,0.3711,3.6488,2.4269,0.0745,0.6773,1.4601,0.2297,0.8928,0.1767,2.3807,0.3522,0.3184,2.1823,0.2107,0,Benign
0.7537,1.3409,1.1922,1.1471,1.6834,0.8737,4.3922,0.39,0.1788,0.7544,1.18,0.6196,0.0928,0.8218,1.4011,0.9069,0.4465,2.8609,0.1487,0,Benign
0.2314,0.4152,0.6677,10.3424,0.9631,1.7189,3.0841,0.1681,0.335,0.8753,2.2074,2.8716,0.0315,0.4948,1.4265,1.1298,0.4714,2.0106,0.778,0,Benign
1.4086,0.1975,0.4393,0.3619,1.2777,1.5549,2.9286,0.4836,0.1488,1.4831,0.9489,1.8221,0.5295,3.6787,1.7927,1.2424,0.7088,0.5233,0.9435,0,Benign
0.1215,0.1224,0.6362,0.5531,0.5377,0.7639,3.9972,2.104,0.1035,0.5615,0.0224,1.9725,0.9578,0.1043,3.4823,0.2896,0.3798,0.0999,2.5202,0,Benign
0.552,0.7974,1.0496,0.49,1.6683,0.2121,3.9668,1.3031,0.6535,0.4445,3.9631,0.5714,0.9737,2.4594,0.7713,1.506,0.7897,1.4344,0.1179,0,Benign
0.5365,0.3006,0.3924,0.897,0.759,1.025,3.2576,1.0369,0.2289,0.2939,2.1419,0.2975,0.9567,0.3779,2.3156,0.0861,0.5689,0.0246,1.6648,0,Benign
2.0917,0.2063,1.7901,0.036,1.0506,0.6541,3.5789,2.5832,1.6806,0.7769,3.2289,1.105,0.2044,0.9704,0.8841,1.7126,0.3133,0.3889,0.2817,0,Benign
0.9509,0.7003,1.0533,0.4052,1.1776,0.9296,3.2864,0.1018,0.5172,2.0216,0.1712,0.4415,0.4812,0.4966,0.0196,1.2928,0.2773,0.0072,1.129,0,Benign
0.4717,0.9698,1.459,0.8935,0.7046,2.7276,2.6522,0.9209,2.1758,0.3045,1.4895,0.2214,0.4687,0.1172,0.9661,0.2356,0.4547,2.4359,0.7448,0,Benign
0.0283,0.9744,0.3428,0.0331,1.4015,0.4303,2.3235,0.0761,8.1556,1.7189,0.3613,0.387,0.0657,0.7461,2.7635,0.2051,0.9566,1.6124,4.1391,1,Persistence_Files
0.3049,0.5733,2.728,0.8786,1.0606,1.4928,4.1753,0.8515,0.8772,2.1498,0.8513,3.1335,0.2342,0.0005,4.1174,3.5458,0.334,7.4577,3.0335,1,Malicious_Macro
0.6558,0.4895,1.691,0.3503,1.8701,1.8595,4.5237,2.2458,0.9187,0.5634,0.2541,0.3143,0.5434,0.3355,0.9795,0.1275,0.2011,0.1715,0.5053,0,Benign
0.0586,1.5508,3.4608,2.3604,0.6422,1.4387,2.6231,0.3541,0.2866,0.5614,0.2224,1.7163,0.442,1.5512,2.2318,0.23,0.7712,2.1312,1.3003,0,Benign
0.9164,0.9819,0.0677,0.0964,0.445,0.0736,4.3969,2.9448,0.5238,0.3242,0.5556,0.5439,1.1242,0.7606,0.6598,0.4696,0.9891,0.3561,0.2027,0,Benign
0.7556,1.5202,0.8876,0.1387,1.9014,0.6377,3.6475,1.3866,0.9229,0.0716,1.0422,1.2341,0.7985,1.984,0.0845,0.1533,0.2555,1.0407,0.7369,0,Benign
0.2401,19.2718,0.925,0.6471,0.0418,0.6848,3.5995,0.8987,1.6738,7.7747,1.0818,0.014,4.761,0.947,0.0958,2.4659,0.1631,0.8957,1.5727,1,Wiper
1.1062,0.0602,1.1242,0.3535,0.2155,0.2062,3.1247,0.2502,0.0644,1.0827,0.0828,0.9158,0.5399,0.7088,1.5252,0.637,0.6757,1.6229,0.2592,0,Benign
3.0694,0.4315,0.1095,0.0208,2.2487,1.0962,3.3864,0.3032,1.747,0.8667,0.4611,0.6913,0.4341,0.1275,0.7051,0.3889,0.1364,0.4569,0.9099,0,Benign
0.6793,0.4195,0.4041,0.8879,0.0917,0.2365,2.5489,1.7862,0.7512,0.3293,0.9631,1.4731,0.0345,1.4908,1.3085,0.2105,0.5256,2.2491,1.1355,0,Benign
0.0581,1.4768,1.3411,2.3104,0.1478,1.7148,3.742,1.7815,0.0563,0.306,0.6184,1.0988,1.0414,0.2942,0.0699,0.2088,0.4547,1.5057,0.0159,0,Benign
0.4992,2.0123,0.3805,0.8879,1.2765,1.5164,4.3886,4.0463,0.3414,0.7165,0.9472,1.1399,0.452,0.6786,0.649,1.0224,0.7493,1.618,1.145,0,Benign
0.4036,0.6895,1.7957,0.59,1.8858,1.4654,3.5902,2.465,0.0279,0.9368,3.9879,0.1122,1.0453,0.4151,0.166,0.2135,0.9268,0.8929,0.5532,0,Benign
0.3479,0.6981,1.0766,1.7065,1.8827,1.2207,2.8794,0.1659,3.607,0.4543,0.0451,0.9991,0.3503,1.0275,1.2547,2.0017,0.5048,1.744,0.703,0,Benign
0.1961,0.1028,1.1871,0.0751,0.3457,0.2362,3.5472,0.2361,2.3411,1.5023,0.3213,3.0063,0.2387,0.1551,0.7858,0.208,0.3422,2.072,0.7841,0,Benign
0.3708,0.0138,2.6679,0.0612,0.1583,0.6438,2.7855,1.0969,1.5792,3.9568,0.6528,1.9582,2.015,0.1321,1.8669,1.2775,0.259,0.0907,0.1689,0,Benign
0.8139,0.7183,2.3613,0.055,0.1611,1.8235,3.0306,0.8167,0.1285,0.193,0.0508,0.2243,0.0341,3.0252,0.5753,2.0123,0.4892,1.8254,0.1881,0,Benign
0.7232,0.8906,0.6804,0.2324,1.4951,0.3832,3.3295,0.1702,1.101,0.5603,0.1869,3.1334,0.2901,1.3482,0.373,0.1226,0.823,1.9591,0.042,0,Benign
1.4165,0.6131,1.1969,1.3904,0.6508,0.2881,4.1211,1.6016,0.1349,1.786,0.9305,3.2607,1.6211,1.8681,0.1949,1.731,0.6995,1.1643,0.8783,0,Benign
0.8166,0.3183,5.3445,1.0207,0.1377,0.6448,4.3899,1.124,0.3672,0.0805,0.9338,0.4304,0.4191,0.4769,3.5062,0.8803,0.8334,1.1281,0.7109,0,Benign
0.2306,0.9974,0.8699,0.2952,2.6835,0.8136,4.1939,1.2793,2.3808,0.0698,0.2312,0.2136,0.3978,0.4889,1.9144,0.0123,0.6384,0.1003,0.9054,0,Benign
6.2796,1.6161,1.7457,0.4197,0.0067,0.582,5.4102,2.5101,0.04,0.7085,0.7381,0.1159,1.9239,0.4313,1.517,1.1863,0.2878,0.4122,2.1386,0,Benign
0.3341,0.6114,0.9702,1.3637,2.4673,0.088,4.0911,0.264,0.385,0.3991,1.8109,0.6494,1.3787,0.3283,0.1557,0.4256,0.7637,1.2036,1.063,0,Benign
1.884,1.0409,0.7459,3.8247,0.4759,0.2166,3.3016,1.8321,2.4509,0.517,1.7891,0.254,0.1551,0.3607,0.203,0.3578,0.8206,0.0414,0.2963,0,Benign
0.6293,1.4817,0.2171,0.9531,0.4643,0.7862,1.9455,3.1207,0.0022,1.1034,0.712,1.9662,0.3382,1.0376,0.7508,0.9921,0.2085,1.8823,0.3602,0,Benign
3.0879,1.0146,0.9781,1.7213,1.4985,0.1882,4.0752,0.358,0.9288,4.0871,3.7238,0.0703,1.6227,1.1702,0.1293,0.0496,0.968,0.9322,3.9163,0,Benign
1.9525,0.6797,14.001,23.6677,0.7552,0.5552,7.9617,4.5337,0.3538,1.1513,1.1157,5.2549,1.6869,3.9695,0.5161,1.7596,0.3531,0.2589,0.0501,1,Ransomware
0.9889,0.1477,0.3581,0.1162,0.1767,1.1638,3.2882,0.5085,0.6595,1.1714,0.2798,1.0043,3.6015,0.4127,0.5571,0.7064,0.2461,0.0302,0.2415,0,Benign
0.1413,0.111,0.3427,0.0426,0.5993,1.5686,3.8356,0.3459,0.2421,0.0464,0.2039,2.5765,1.0425,3.3349,4.2897,3.6463,0.3862,4.7193,1.3525,1,FilelessStager
0.178,1.5352,1.1167,0.8338,0.1163,1.2935,3.1909,0.9364,0.1394,0.2272,2.8542,0.0421,0.0064,1.9742,2.2623,1.4402,0.7295,0.7086,2.1742,0,Benign
0.384,0.3466,0.444,0.211,0.9426,1.9315,3.95,0.0529,4.3932,3.0688,1.0164,2.6176,1.2835,0.8674,0.3387,1.1462,0.7309,0.8569,0.8945,0,Benign
0.3039,2.4407,1.1756,0.0507,2.2605,0.4668,3.6091,0.7807,0.2635,2.7006,1.8417,0.288,2.1857,0.1106,0.8133,0.9581,0.3216,0.3031,0.4744,0,Benign
0.4914,2.2566,0.4609,0.5993,0.039,0.2877,3.2127,1.5787,0.6672,2.2842,0.6579,2.1456,1.5775,2.367,2.9157,4.6075,0.6468,0.803,1.1822,0,Benign
0.6865,3.0098,1.8397,0.2074,0.7949,0.298,3.4156,1.6927,2.3484,0.1042,0.4312,0.1072,0.2145,0.8573,2.356,2.0401,0.5899,4.8062,6.899,1,Persistence_Files
0.913,0.1197,1.4694,0.1171,0.0876,0.7892,3.3402,2.6,1.394,0.0623,1.3916,2.0112,0.0749,0.0455,0.3254,1.4172,0.2599,0.0549,1.343,0,Benign
0.1894,0.3734,1.7269,1.1963,0.3064,0.0484,3.1035,0.6983,0.9784,1.0748,0.3758,1.6406,1.5868,0.2776,0.2538,0.8541,0.5937,0.0347,1.4054,0,Benign
0.7137,1.0022,1.2232,0.3715,0.0837,10.2291,4.7082,0.3662,2.9002,2.7645,2.2216,3.0792,0.4539,0.8698,1.4219,1.0159,4.4194,0.0686,5.1681,1,DataExfiltration
0.4575,1.4358,1.8834,6.1149,0.2242,0.3231,3.2527,0.8672,4.0199,2.369,0.0764,0.4927,1.8638,0.1909,3.0861,4.0725,0.2796,4.0875,0.7643,1,Malicious_Macro
2.7994,1.7211,0.3183,0.2249,1.1396,1.4121,3.9115,1.4776,1.0816,1.2473,1.7955,0.0106,0.7413,2.1884,0.1811,1.55,0.8564,0.3876,2.2956,0,Benign
2.6637,0.0586,1.1808,0.6879,0.0586,1.2741,4.4096,0.3785,1.4742,0.3757,2.0106,0.2589,0.4776,0.0954,3.308,1.5087,0.4028,1.0421,2.3877,0,Benign
0.0224,0.8635,0.0195,0.7228,1.0602,0.4812,3.9822,0.0228,0.3245,2.5703,0.3521,0.019,0.2236,6.0289,0.0378,0.0659,0.5203,0.5334,0.8693,0,Benign
2.5817,0.2274,1.2262,0.2293,1.6911,0.6882,3.58,0.821,0.0322,0.0187,0.0508,2.2041,2.4442,0.8711,0.6725,1.9804,0.3456,3.167,0.3911,0,Benign
1.3961,0.2631,0.8533,0.0227,1.9283,0.4324,2.9893,0.1657,0.3913,0.8822,0.2423,0.3456,0.3585,0.0315,2.1061,0.5549,0.5153,0.0616,3.1759,0,Benign
3.6571,0.6229,0.2832,2.9081,0.4527,1.4457,3.9061,8.1026,0.0201,1.9712,1.5554,0.4934,1.4458,0.6302,0.7016,0.3266,0.5948,1.4454,0.5962,0,Benign
0.3115,0.6778,1.4093,0.2047,1.4865,0.0044,3.8303,0.033,1.5009,1.4127,0.452,0.6808,0.1008,0.238,0.2045,1.2427,0.1305,0.0717,0.8918,0,Benign
0.4487,0.8641,0.5901,1.0457,1.9308,0.0669,3.8439,0.1784,4.4242,0.0998,1.8228,1.2792,0.5801,1.8742,1.2364,0.4718,0.9517,0.6199,3.1435,0,Benign
2.4824,0.2725,1.3899,0.5568,1.9831,0.9541,3.0457,0.6714,0.2556,0.2771,0.2769,1.2453,2.1003,0.504,0.0274,0.4235,0.5088,5.2598,0.3909,0,Benign
0.645,0.3136,0.878,1.0897,0.0177,0.3724,3.1925,1.5771,0.2541,0.137,1.4444,1.2296,0.2392,0.2692,1.8737,2.4824,0.3779,0.9751,1.2861,0,Benign
2.3687,0.1904,1.4482,1.5948,2.276,0.7572,3.8298,1.301,0.0767,1.8572,1.3217,1.1702,0.3773,1.3408,1.6731,0.5041,0.4297,0.2305,1.6559,0,Benign
1.1546,0.0681,0.4449,0.1551,1.0378,3.517,2.9858,0.8468,0.0425,0.3539,1.5121,0.3642,0.823,0.3168,0.0911,1.1062,0.4176,0.21,1.2324,0,Benign
0.818,75.9385,0.8642,0.6982,3.0377,0.5578,2.7394,0.3345,1.3079,9.0665,0.3929,0.9429,4.0816,0.0247,0.0469,1.2719,0.5683,6.4352,0.5014,1,Wiper
1.0591,0.3115,0.6966,0.758,0.0703,0.4834,4.1087,2.084,0.4858,0.772,0.2165,0.1845,0.3836,0.4531,1.714,0.3533,0.4216,1.4792,0.488,0,Benign
0.5156,1.4503,0.903,1.8497,0.451,0.4021,3.6477,0.5626,1.8025,0.6198,0.0619,4.0585,0.034,1.0287,0.9146,0.7169,0.4578,0.0286,0.3324,0,Benign
0.5201,0.8313,0.4237,0.3871,1.359,0.4803,3.0151,0.5305,1.8819,1.1016,1.5216,1.1796,0.6297,1.5359,0.7615,0.6051,0.7286,1.0632,0.0746,0,Benign
0.4887,0.6807,0.6144,0.8743,1.2268,1.5918,2.8598,0.4337,0.7071,1.7073,1.1083,0.0118,1.1362,1.9319,0.1735,1.611,0.1685,0.0492,0.3597,0,Benign
0.0663,2.6489,0.0662,1.8824,0.5896,0.5034,3.7732,1.8981,0.3923,0.6194,0.1865,1.2275,1.4523,2.5031,1.4014,3.0746,0.1011,0.255,1.3469,0,Benign
0.654,2.5306,1.7932,0.2731,0.0862,0.039,2.6029,0.5008,1.5282,0.7301,0.7301,3.6501,3.2702,5.3909,0.4193,0.7322,0.4899,1.6136,0.8274,0,Benign
2.4094,1.4768,44.0013,9.3919,1.6776,2.8522,7.7124,4.1927,0.6514,0.1637,2.0785,5.6777,0.6042,0.7985,0.0313,1.3894,0.5234,0.7349,0.6034,1,Ransomware
0.5873,0.312,1.1962,0.6463,0.1106,0.9947,2.4241,1.5519,0.0623,1.0643,0.2192,0.3713,0.8969,0.4618,1.6634,0.6106,0.9649,0.5128,0.334,0,Benign
0.0663,1.4146,1.6748,0.0367,0.5861,0.0639,3.1547,1.1429,0.8877,1.8604,0.8469,2.373,0.4358,3.0028,0.47,0.5173,0.4042,0.32,1.0716,0,Benign
1.0484,0.3709,0.8509,0.6702,0.1231,3.0751,4.1774,0.4006,0.6168,1.6034,0.6724,0.1537,2.3348,0.2267,0.9825,0.0097,0.9895,0.3152,1.6338,0,Benign
0.1482,2.1358,0.0178,2.3957,2.9619,0.831,3.0497,1.0552,0.6789,7.2132,0.5612,0.2853,6.1975,0.916,0.0646,1.4702,0.4135,0.6415,1.2012,1,Wiper
0.1307,0.588,0.5204,0.7784,1.3543,0.0368,3.4353,0.3049,1.2911,0.7331,0.5477,0.0304,0.6661,1.0682,1.9782,0.0414,0.6676,1.3892,0.1979,0,Benign
2.336,1.3973,1.3008,1.7489,0.8307,3.2732,2.6794,1.5522,0.4501,1.7824,2.2386,0.1342,0.342,1.3018,0.1648,1.2575,0.4608,0.9525,0.2644,0,Benign
0.4828,0.271,1.0588,0.5152,2.1209,1.1564,3.7716,0.1281,0.0248,0.5628,0.1374,0.7785,0.7711,0.7163,0.1925,1.7313,0.2863,1.4397,1.3612,0,Benign
0.0859,0.7772,2.4491,0.0674,1.1297,72.7917,3.3027,0.718,0.0367,0.1551,0.0361,1.2344,2.3768,0.0834,0.0845,0.3898,4.2343,0.1154,2.2354,1,DataExfiltration
0.7153,0.3334,5.1939,0.6597,0.2292,0.6958,2.3024,1.9246,3.8675,0.4969,0.0271,0.6065,1.2517,0.3223,1.2549,0.556,0.1498,0.3564,0.5647,0,Benign
0.1538,0.6876,2.5055,1.7477,2.6131,1.7673,3.8233,1.7712,0.0705,0.0095,0.1394,0.4815,1.2645,2.1499,1.3543,0.4949,0.7099,0.8584,0.0403,0,Benign
0.2097,0.1575,0.6785,0.8771,0.7735,0.8437,3.1512,0.3159,0.0353,0.0554,0.4084,0.4087,0.1863,0.1096,0.5418,0.4736,0.7849,0.8624,0.7107,0,Benign
4.4558,0.0265,0.054,1.5678,2.4185,2.3342,2.2803,0.0698,0.9191,3.3111,2.5787,0.637,0.6507,0.4669,0.5933,0.2556,0.5856,1.25,4.001,0,Benign
0.1255,0.3102,6.8187,0.1732,2.1854,0.9256,3.4458,1.8365,0.0495,2.2373,0.0177,1.4358,2.4441,0.0901,0.2046,1.4435,0.3639,3.9959,0.1534,0,Benign
0.1032,0.5974,1.2076,0.6633,2.2826,0.531,4.6058,4.1489,0.2712,0.9388,0.0772,0.8928,2.6685,1.0698,2.2567,0.3884,0.2563,0.3399,1.1192,0,Benign
1.2288,0.0294,1.0766,3.3282,0.1698,0.9592,3.9954,1.6114,0.0574,1.2136,1.1425,1.8449,0.2938,1.8142,3.8471,0.0107,0.899,0.6938,3.6707,0,Benign
0.8624,1.4837,0.238,0.1561,0.1351,0.1506,4.2204,1.49,1.6333,0.3182,0.6078,1.3083,0.3873,3.2878,0.6716,3.9026,0.715,0.1817,2.3303,0,Benign
1.1042,0.7095,0.0313,0.1324,1.7766,0.2258,3.7877,2.0138,5.4915,0.1144,3.4522,1.3716,1.4509,0.4032,0.4081,0.4962,0.594,1.028,2.3666,0,Benign
0.7757,1.7802,0.4297,0.0947,1.9124,0.6806,3.3534,0.9042,1.2614,1.4331,1.115,1.1888,1.9395,0.1453,0.7619,0.8709,0.7862,0.2784,0.3971,0,Benign
0.2435,0.4927,0.4529,2.9493,1.1076,1.6048,4.4942,0.805,0.1138,1.6358,2.7597,0.0364,0.2869,0.0655,0.9196,0.5915,0.552,0.8077,0.722,0,Benign
2.0156,2.7226,0.4621,0.95,0.2592,0.7266,4.5495,0.1545,1.3117,3.377,0.5434,2.1711,0.0495,0.8145,0.3047,0.2265,0.9973,0.677,0.2879,0,Benign
2.6898,2.2129,0.5071,0.255,1.8169,0.4353,2.0206,0.3581,1.3129,0.8239,0.0805,0.9903,0.4662,1.2547,2.4547,0.1437,0.4033,0.0696,2.4344,0,Benign
0.1633,0.3068,1.003,0.9916,0.8697,0.3679,3.9017,2.3235,1.2434,0.6414,3.1479,0.6354,3.2904,1.5328,2.4406,5.0661,0.347,10.0641,0.474,1,FilelessStager
1.6951,1.3012,0.4351,1.3093,0.6891,0.6199,4.2725,1.2382,0.6584,0.4391,1.9785,1.1772,0.0691,1.466,0.0191,1.354,0.2489,0.354,0.9263,0,Benign
0.0861,0.1785,1.7061,1.6023,0.4561,0.0282,3.9013,0.4094,1.664,0.2143,2.6465,0.8505,0.3679,2.498,1.0447,0.0782,0.8308,0.7428,2.8937,0,Benign
0.3839,0.3559,0.3235,0.2807,1.3552,0.5864,3.4859,1.7349,1.3537,0.0834,1.5209,1.0001,0.3938,2.1716,1.7664,1.342,0.2063,1.5857,0.2929,0,Benign
1.3087,1.6565,1.567,0.1235,0.3003,0.5639,3.1035,1.3577,31.1058,1.8129,1.7744,0.2018,0.2542,0.2427,4.8504,3.2139,0.3474,2.1791,5.3662,1,Persistence_Files
0.2017,1.1379,0.1944,0.0019,0.2803,0.6981,4.4633,1.1873,0.7906,2.9467,0.3977,0.831,0.3326,0.9943,0.4077,0.9651,0.4675,2.7145,1.5842,0,Benign
1.6521,1.3273,0.8456,1.3689,0.1614,0.8943,3.88,2.3271,0.2993,1.633,0.1376,2.6495,0.1357,0.5071,2.3002,0.0034,0.844,3.4156,1.2179,0,Benign
0.0688,1.2771,0.786,1.6233,0.205,0.6489,3.3478,0.1278,0.757,0.5739,0.0812,0.5984,0.1736,2.5232,0.887,1.4449,0.6726,1.2396,0.6667,0,Benign
0.2056,0.3326,0.0158,1.5724,0.0331,0.6755,2.9404,0.6523,0.0442,2.4219,1.5806,0.5481,4.3926,0.2864,0.1368,0.0958,0.9512,2.7366,0.1434,0,Benign
0.4347,1.0145,3.9964,2.031,0.8511,0.1399,3.3309,3.5958,0.8228,0.1451,1.2745,0.1733,2.424,0.408,0.2742,2.5644,0.5347,0.3708,0.6516,0,Benign
0.8404,0.2432,0.3487,1.2951,0.1104,0.7092,2.5189,1.0853,1.6668,0.5208,2.0578,0.4855,0.8423,0.5898,0.5635,0.1758,6.2709,0.5648,4.6126,1,DataExfiltration
1.1506,0.8283,0.1569,0.9401,2.4297,0.1656,3.7737,0.2165,0.3069,0.3199,0.0502,2.4033,0.0732,1.3442,1.2998,2.164,0.1995,1.559,0.371,0,Benign
0.4942,0.9305,1.3722,0.9859,0.8039,0.6452,3.9343,0.5294,0.1903,1.0807,0.5632,0.1065,0.0501,1.1814,1.0057,0.742,0.6566,2.6015,0.1978,0,Benign
0.2147,0.5165,0.0008,1.043,1.015,0.466,3.5595,0.201,3.0573,0.0407,1.5209,1.3105,1.0762,0.4154,0.263,1.0057,0.4113,1.2011,0.4109,0,Benign
0.0857,0.2142,1.4655,1.548,0.3003,2.0287,2.8028,0.6838,0.9078,0.5174,0.9047,0.0494,2.934,0.8497,0.3978,0.3299,0.5939,1.6737,1.4151,0,Benign
1.7084,2.4832,0.4683,0.3922,0.5999,0.0913,3.0878,2.9003,0.7948,0.0212,1.6929,0.1135,1.8412,0.037,1.5873,0.0522,0.9889,1.7393,0.414,0,Benign
1.1522,0.8269,1.4859,1.4206,1.6194,1.5745,3.7186,1.6212,2.2693,0.2354,0.0572,1.9613,1.3019,0.0142,0.6255,0.3481,0.3011,2.0387,0.1474,0,Benign
1.2403,0.5966,1.901,1.4883,0.9911,13.3885,3.5871,1.0097,2.5554,1.1956,0.2222,0.096,0.4088,2.1536,3.9419,2.1895,2.0612,2.4392,0.5046,1,DataExfiltration
0.2086,2.9319,1.1278,0.1976,0.0787,1.5872,4.2561,0.2427,0.9324,0.6248,0.0564,0.2952,0.2167,1.1954,1.2536,0.1312,0.4163,0.5299,0.0542,0,Benign
0.2004,0.5414,0.0338,0.4309,0.5918,1.0037,3.3485,2.1151,1.8944,1.6202,1.0959,2.3482,0.1934,0.9315,0.8134,0.907,0.5974,1.1967,0.8725,0,Benign
0.722,1.1279,2.1999,0.2987,0.3289,0.3459,2.4208,0.646,0.2027,0.7871,0.2882,1.7725,1.3235,1.0776,0.477,0.4094,0.4456,0.231,0.8039,0,Benign
0.0678,0.3051,8.2814,1.3545,1.2553,97.7024,3.9444,0.106,0.0701,1.6776,0.2997,2.6718,0.3563,0.7728,1.9748,2.6107,8.6969,0.2477,0.7585,1,DataExfiltration
0.8872,0.1014,0.1344,3.9518,1.6804,0.8879,1.7652,0.1876,1.4927,0.013,0.2684,2.0971,0.3182,2.1318,0.086,0.9955,0.8763,1.5599,1.0726,0,Benign
1.9842,0.4312,4.8551,0.6245,1.7889,1.3358,3.6445,1.3111,0.1666,1.5149,0.1674,1.5455,3.4776,0.1548,1.571,1.6883,0.8372,0.569,1.511,0,Benign
9.5753,1.4536,0.2678,1.0561,1.2279,0.0748,7.2799,0.6439,0.0428,0.0369,1.0949,0.471,0.1215,4.6024,0.4889,1.598,0.5218,2.9654,1.7884,1,ZeroDay_FileDrop
0.2458,0.6883,1.1097,2.515,0.1219,0.2334,2.7918,2.0707,0.3811,0.0756,0.4357,0.6026,0.2462,0.1002,1.3323,0.2241,0.9149,0.6492,1.3574,0,Benign
0.2336,2.4822,2.5999,1.788,0.0511,1.4296,3.3411,0.9094,0.2127,4.4589,0.5781,0.13,4.8364,0.3061,1.189,0.9167,0.7889,2.1056,0.5396,0,Benign
0.1624,1.557,0.8174,0.635,2.1497,2.1832,4.223,0.3695,2.6532,0.072,1.2878,0.1728,0.6952,0.6533,0.4395,1.399,0.1201,0.2244,0.1048,0,Benign
0.9999,1.3929,1.1931,2.5398,1.0845,0.4139,2.9895,0.3591,2.3277,0.5048,0.3535,0.1818,1.2372,2.5957,0.0818,2.5711,0.7897,0.6958,0.4226,0,Benign
0.5778,1.1684,0.8124,1.0565,1.0116,0.191,3.5581,0.0597,2.4568,0.6957,3.4563,1.1275,1.2744,1.6652,0.2852,0.3064,0.918,0.0902,0.3882,0,Benign
0.1086,1.7957,0.3452,0.1989,0.924,0.432,3.5402,0.6429,0.9012,1.3635,0.3253,1.4884,2.9552,0.1915,4.8762,5.8782,0.4816,6.8543,0.4437,1,Malicious_Macro
0.5494,0.2427,1.9163,1.05,0.1023,1.677,3.6488,0.8711,0.6002,0.1512,0.191,0.8182,0.3177,1.3682,1.6688,2.2779,0.2022,0.7463,1.3838,0,Benign
0.8702,4.1151,0.3159,0.3146,0.7017,1.5534,2.7308,3.0938,0.2193,1.4209,0.3992,1.868,0.4064,2.2376,0.2481,0.1806,0.2374,1.6278,0.0165,0,Benign
2.3208,0.1531,0.0089,1.0158,0.6732,0.0629,3.2805,2.0332,1.0148,3.1352,0.9231,2.0951,0.1246,0.2508,0.3799,0.0331,0.9576,0.1488,2.1328,0,Benign
0.5434,0.45,7.9531,1.8378,1.2467,1.6321,3.2594,1.1227,0.7326,1.6614,0.1012,0.0338,0.3391,1.6728,0.4559,0.5795,0.2975,0.6097,1.7482,0,Benign
2.7275,0.0213,1.3255,0.3389,0.0072,0.1032,4.1638,0.7181,2.7305,3.0593,0.3044,0.1853,0.379,0.4388,2.2829,0.2435,0.5846,0.3967,1.4565,0,Benign
2.8069,4.5859,0.7789,1.9799,0.4261,0.6087,4.5709,0.0001,0.0958,0.9394,1.148,1.5231,1.2662,0.0397,0.1993,0.0301,0.4684,3.3387,1.085,0,Benign
0.3046,0.1048,1.0821,0.5568,1.2735,0.9401,4.5821,0.038,0.2588,1.2139,0.552,1.4859,2.6101,0.8305,0.3232,0.5099,0.2987,0.6483,0.3029,0,Benign
0.3494,1.3813,0.009,0.435,0.0575,0.5005,3.1402,0.076,2.2644,1.0657,0.8798,0.2949,0.7504,0.2544,4.4321,3.1244,0.2771,9.0395,0.1367,1,Malicious_Macro
1.6266,0.7072,0.5429,2.7134,5.1999,0.9792,3.0705,1.1294,1.8725,0.6989,0.3829,0.9609,1.1064,0.9446,1.5014,0.2985,0.6682,1.5042,0.7901,0,Benign
0.3627,1.6127,0.8091,0.5236,1.8124,2.34,1.9,1.398,0.2592,0.2011,0.2907,2.4272,1.0925,0.3385,0.5781,1.2418,0.6853,1.4106,1.1911,0,Benign
4.7834,64.1862,1.2817,1.8371,0.3487,0.1459,3.8603,2.2739,1.2844,9.4739,0.2961,0.3335,8.314,0.2303,0.7462,0.7078,0.1951,0.0454,0.0543,1,Wiper
0.5156,0.3205,0.7591,1.1155,0.2972,1.3624,3.1062,0.2694,0.1725,0.7594,0.4333,2.2636,0.3677,0.4258,0.6515,0.3854,0.1243,2.2108,0.1422,0,Benign
1.1754,1.3975,4.713,0.7744,1.2345,1.2842,1.995,0.9686,3.5018,1.5704,0.6323,2.1796,0.2727,1.4625,0.0676,1.0709,0.5361,0.2172,0.5244,0,Benign
0.0014,0.4835,1.3555,0.6344,0.7932,1.0889,4.0081,0.207,0.1999,0.7536,2.9349,1.0147,0.3255,0.0354,1.7183,0.136,0.8068,0.1263,0.1685,0,Benign
0.7175,0.093,0.6196,2.1321,0.0049,0.1703,3.339,0.3939,0.5169,1.6363,0.2972,2.5569,1.9739,0.3428,0.5117,0.3316,0.8222,0.6385,0.9159,0,Benign
0.8505,0.4355,1.8962,0.5376,0.354,0.5488,4.0534,0.9794,1.4581,2.1637,2.3154,1.8034,0.8463,0.0885,0.3134,0.3897,0.944,0.2487,1.0926,0,Benign
